id,title,artist_display,date_display,place_of_origin,category_titles,description,medium_display,dimensions,provenance_text,exhibition_history,publication_history,credit_line,department_title,style_title,artwork_type_title,technique_titles,subject_titles,image_url,image_path
69860,Cong,China,"Neolithic period, ca. 8000–2000 BC",China,Arts of Asia,,Jade,3.1 × 3.2 × 7.5 cm (1 1/4 × 1 1/4 × 2 15/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
69863,Cong,China,"Neolithic peiord, ca. 8000–2000 BC",China,Arts of Asia,,Jade,3.9 × 2.9 × 5.9 cm (1 9/16 × 1 1/8 × 2 5/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
69891,Cong,China,"Neolithic period, ca. 8000–2000 BC",China,Arts of Asia,,Jade,4.1 × 3.4 × 6.6 cm (1 5/8 × 1 5/16 × 2 9/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
69893,Cong,China,"Neolithic period, ca. 8000–2000 BC",China,Arts of Asia,,Jade,4.2 × 3.9 × 5.8 cm (1 11/16 × 1 1/2 × 2 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
69899,Cong,China,"Neolithic period, ca. 8000–2000 BC",China,Arts of Asia,,Jade,6.2 × 8.9 × 7 cm (2 7/16 × 3 1/2 × 2 3/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
69903,Cong,China,"Neolithic period, ca. 8000–2000 BC",China,Arts of Asia,,Jade,4.7 × 4.3 × 9.6 cm (1 7/8 × 1 11/16 × 3 3/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
69906,Bi-Disc,China,"Late Eastern Zhou dynasty, ca.770–256 BC",China,Arts of Asia,A work made of jade.,Jade,3.4 × 0.5 × 9.4 cm (1 5/16 × 3/16 × 3 11/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/2a6ae70d-8734-04ad-76e4-13551e2a1702/full/843,/0/default.jpg",chinese_art_images\2744.jpg
69909,Ring,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,2.3 × 0.7 × 10.8 cm (7/8 × 1/4 × 4 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/ab3b3c14-6c7c-9b8d-b68d-d96efd5f553c/full/843,/0/default.jpg",chinese_art_images\2745.jpg
69912,Ring,China,"Late Eastern Zhou dynasty, ca.770–256 BC",China,Arts of Asia,A work made of jade.,Jade,3.2 × 0.7 × 12.1 cm (1 1/4 × 1/4 × 4 3/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/04f0c6af-9f0a-40b3-2f8b-9129b8a477f9/full/843,/0/default.jpg",chinese_art_images\2746.jpg
69915,Ring,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,,Jade,2.9 × 28 × 12.1 cm (1 1/8 × 11 × 4 3/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
69918,Ring,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,,Jade,3.9 × 0.4 × 14.3 cm (1 1/2 × 1/8 × 5 5/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
69922,Bi-Disc,China,"Late Eastern Zhou dynasty, ca.770–256 BC",China,Arts of Asia,,Jade,0.4 × 13.5 cm (3/16 × 5 5/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
69925,Bi-Disc,China,"Late Eastern Zhou dynasty, ca.770–256 BC",China,Arts of Asia,,Jade,0.5 × 14.5 cm (3/16 × 5 11/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
69928,Bi-Disc,China,"Late Eastern Zhou dynasty, ca 770–256 BC",China,Arts of Asia,,Jade,4.5 × 0.5 × 14.3 cm (1 3/4 × 3/16 × 5 5/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
69931,Disc (bi),China,"Eastern Zhou period or Western Han dynasty, 3rd/2nd century B.C.",China,Arts of Asia,,Jade,13.9 × 4.8 × 0.5 cm (5 1/2 × 1 7/8 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
69934,Disc (bi),China,"Eastern Zhou period or Western Han dynasty, 3rd/2nd century B.C.",China,Arts of Asia,,Jade,5.3 × 0.4 × 15.6 cm (2 1/16 × 1/8 × 6 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
69937,Jade Bi,China,"Warring States period/Western Han dynasty, 
3rd/2nd century B.C.",China,Arts of Asia,,Engraved brownish green Jade,Diam.: 14 cm (5 1/2 in.); Thickness: D.: 0.4 cm (3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
69941,Disc (bi),China,"Eastern Zhou period or Western Han dynasty, 3rd/2nd century B.C.",China,Arts of Asia,,Jade,4.8 × 0.4 × 13.4 cm (1 7/8 × 1/8 × 5 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
69944,Bi-Disc,China,"Late Eastern Zhou dynasty, ca.770–256 BC",China,Arts of Asia,A work made of jade.,Jade,5 × 0.4 × 13.7 cm (1 15/16 × 1/8 × 5 3/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/7c76ec39-53ea-ac82-1b72-73e240a9e317/full/843,/0/default.jpg",chinese_art_images\2747.jpg
69947,Bi-Disc,China,"Late Eastern Zhou dynasty, ca.770–256 BC",China,Arts of Asia,A work made of jade.,Jade,5.4 × 0.5 × 15.6 cm (2 1/8 × 3/16 × 6 1/8 in.); 5.4 × 0.5 × 15.6 cm (2 1/8 × 3/16 × 6 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/9d764491-826e-10de-fdc5-6d45008ba41f/full/843,/0/default.jpg",chinese_art_images\2748.jpg
69950,Bi-Disc,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,0.3 × 13.9 cm (1/8 × 5 7/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,Religious/Ritual Object,,,"https://www.artic.edu/iiif/2/fe4da72c-fe48-ac33-be26-bb4b59a0aa53/full/843,/0/default.jpg",chinese_art_images\2749.jpg
69952,Bi-Disc,China,"Republican period, late 19th/early 20th century, style of Eastern Zhou",China,Arts of Asia,A work made of jade.,Jade,0.5 × 15.4 cm (3/16 × 6 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/4437221d-f346-943c-27cb-33aa31f6432c/full/843,/0/default.jpg",chinese_art_images\2750.jpg
69956,Bi-Disc,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,A work made of stone.,Stone,6.9 × 0.5 × 18.3 cm (2 11/16 × 3/16 × 7 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/4bb3b2e1-71bd-8a52-9a6c-3642fc13a983/full/843,/0/default.jpg",chinese_art_images\2751.jpg
69959,Disc (bi),China,"Western Han dynasty, 2nd/1st century B.C.",China,Arts of Asia,,Jade,Diam.: 25.9 cm (10 3/16 in.); Thickness: D.: 0.5 cm (3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
69961,Disc (bi),China,"Eastern Zhou period or Western Han dynasty, 3rd/2nd century B.C.",China,Arts of Asia,,Jade,Diam.: 25.6 cm (10 1/16 in.); Thickness: D.: 0.6 cm (1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
69967,Bi-Disc,China,"Late Eastern Zhou dynasty, cz. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,1.8 × 0.5 × 4.7 cm (11/16 × 3/16 × 1 13/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/be0bc06a-b365-56e7-065e-5acfcf2ff7bc/full/843,/0/default.jpg",chinese_art_images\2752.jpg
69970,Disc (bi),China,"Qing dynasty, c. 18th century",China,Arts of Asia,,Jade,Diam.: 20.3 cm (8 in.); Thickness: D.: 0.6 cm (1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
69972,Bi-Disc,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,0.5 × 5.1 cm (3/16 × 2 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/0585bf2d-fadb-90c9-b720-e8d59c0306dc/full/843,/0/default.jpg",chinese_art_images\2753.jpg
69975,Ring,China,"Eastern Zhou period, 4th/3rd century B.C.",China,Arts of Asia,,Jade,2.3 × 0.7 × 8.9 cm (7/8 × 1/4 × 3 1/2 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
69978,Ring,China,"Eastern Zhou period, 6th/5th century B.C.",China,Arts of Asia,,Jade,1.2 × 0.7 × 4.5 cm (7/16 × 1/4 × 1 3/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
69980,Ring,China,"Eastern Zhou period, c. 6th/5th century B.C.",China,Arts of Asia,,Jade,4.6 × 1.4 × 0.5 cm (1 13/16 × 9/16 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
69993,Ring,China,"Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,,Jade,Diam. 3 9/16 in.; 1 1/8 in. flesh; 5/32 average thickness,,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
69997,Fragment of Ring,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,D.: 15 cm (5 7/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/845faaa8-401f-6f6c-4603-734ca741e64d/full/843,/0/default.jpg",chinese_art_images\2754.jpg
69999,Ring,China,"Eastern Zhou period, 5th century B.C.",China,Arts of Asia,,Jade,1.8 × 0.7 × 5.3 cm (11/16 × 1/4 × 2 1/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70001,Ring,China,"Eastern Zhou period, 5th century B.C.",China,Arts of Asia,,Jade,Diam.: 5.7 cm (2 1/4 in.); Thickness: D.: 0.7 cm (5/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70003,Funerary Urn (Hunping),China,"Western Jin dynasty (A.D. 265–316), late 3rd century",China,Arts of Asia; Essentials; Arts of Asia 100,"<p>This complex and imaginatively modeled vessel is known as an “urn of the soul,” a symbolic dwelling for the spirit of the deceased. A profusion of figures was molded and applied to its sealed lid, which takes the form of a multistory pavilion. In the balcony-like mouth-rim, a tortoise supports a large vertical tablet, a common form of memorial stone. The real and mythical creatures on the vessel—birds, monkeys, bears, dragons, kneeling figures, and immortals riding dragons—all follow the iconography of early Chinese funerary art. Intermingled with these images, however, are depictions of the Buddha, who is identified by his meditating posture, topknot, and halo. The marginal role of Buddhist art in this decorative scheme reflects the adoption of the alien Indian religion, as the Chinese then understood it, into a hospitable mélange of different spiritual beliefs. Additionally, this jar reflects a formative stage in the development of China’s renowned celadon glaze, which became more uniform in color and texture over subsequent centuries.</p>
",Stoneware with olive-green glaze and molded and applied decoration,48.7 × 27.5 cm (19 3/16 × 10 13/16 in.); Diam.: 27.5 cm (10 13/16 in.),,,,"Through prior bequests of Mary Hooker Dole and Grace Brown Palmer; through prior gifts of Josephine P. Albright in memory of Alice Higinbotham Patterson, and Mrs. Kent S. Clow; Russell Tyson, Robert C. Ross endowments",Arts of Asia,Chinese (culture or style),Religious/Ritual Object,molding; glazing,funerary art; buildings; figures (representations); animals; Buddhism; religion; Buddha,"https://www.artic.edu/iiif/2/bf4060c6-8b68-d4f3-acb0-cfeaea86ad05/full/843,/0/default.jpg",chinese_art_images\2755.jpg
70004,Ring,China,"Eastern Zhou period, 4th/3rd century B.C.",China,Arts of Asia,,Jade,2.4 × 0.7 × 8.1 cm (15/16 × 1/4 × 3 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70006,Covered Pilgrim Flask with Scrolls,China,"Liao dynasty (907–1124), 11th century",China,Arts of Asia,A work made of stoneware with lead glaze and underglaze incised decoration.,Stoneware with lead glaze and underglaze incised decoration,30.8 × 17 × 12.6 cm (12 1/8 × 6 11/16 × 4 15/16 in.),,,,Through prior bequests of Mary Hooker Dole and Grace Brown Palmer; Robert C. Ross Foundation Endowment,Arts of Asia,Chinese (culture or style),Vessel,,,"https://www.artic.edu/iiif/2/6cdb6ad3-129f-58b6-b5c9-627949275ede/full/843,/0/default.jpg",chinese_art_images\2756.jpg
70007,Ring,China,"Late Eastern Zhou (770–256 B.C.), 3rd century B.C.",China,Arts of Asia,A work made of jade.,Jade,1 × 0.4 × 3.1 cm (3/8 × 1/8 × 1 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/30ae6b59-4837-43bb-a564-a35b7985e256/full/843,/0/default.jpg",chinese_art_images\2757.jpg
70010,Ring,China,"Eastern Zhou period, 6th/5th century B.C.",China,Arts of Asia,,Jade,6.9 × 1.3 × 0.3 cm (2 3/4 × 1/2 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70013,Ring,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,,Jade,0.7 × 0.4 × 2.6 cm (1/4 × 1/8 × 1 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70018,Ring,China,"Eastern Zhou period, 4th/3rd century B.C.",China,Arts of Asia,,Jade,Diam.: 5.2 cm (2 1/16 in.); Thickness: D.: 0.3 cm (1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70020,Bi-Disc,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,1.2 × 0.2 × 2.9 cm (7/16 × 1/16 × 1 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/c0f7de60-7428-2aa8-d6ee-bd4bdaefdd6b/full/843,/0/default.jpg",chinese_art_images\2758.jpg
70023,Ring,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,0.1 × 5.4 cm (1/16 × 2 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/24f0ad24-35a3-e947-cb76-efac28682ed6/full/843,/0/default.jpg",chinese_art_images\2759.jpg
70026,Ring,China,"Eastern Zhou period, 5th/4th century B.C.",China,Arts of Asia,,Jade,Diam.: 8.1 cm (3 3/16 in.); Thickness: D.: 0.3 cm (1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70031,Ring,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,3.4 × 0.4 × 9.7 cm (1 5/16 × 1/8 × 3 13/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/c97dfe4f-1005-557a-7bd1-de810295ef60/full/843,/0/default.jpg",chinese_art_images\2760.jpg
70040,Split Bi-Disc,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,4.7 × 0.4 × 13.9 cm (1 13/16 × 1/8 × 5 7/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/fd4cb333-273d-4b69-a2fd-05b5f3bab7ad/full/843,/0/default.jpg",chinese_art_images\2761.jpg
70042,Bi-Disc split into two halves,China,Late Warring States (475-221) or Western Han (206 B.C. - 8 A.D.),China,Arts of Asia,A work made of jade.,Jade,4.7 × 0.5 × 17.8 cm (1 13/16 × 3/16 × 7 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/3e9aec3f-73e1-5a03-0a4e-f7a6b795f7d3/full/843,/0/default.jpg",chinese_art_images\2762.jpg
70045,Arc-shaped pendant (huang),China,"Eastern Zhou dynasty period, c. 4th century B.C.",China,Arts of Asia,,Jade,26.9 × 4.4 × 0.6 cm (10 5/8 × 1 3/4 × 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70049,Pendant of dragon,China,"Late Eastern Zhou dynasty, ca.770–256 BC",China,Arts of Asia,A work made of jade.,Jade,2.4 × 0.5 × 12.1 cm (15/16 × 3/16 × 4 3/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/dded8b70-ee16-03fa-a10f-e11fdd8f300d/full/843,/0/default.jpg",chinese_art_images\2763.jpg
70051,Pendant,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,,Jade,2.4 × 9.1 cm (15/16 × 3 9/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70056,Pendant,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,,Jade,1.8 × 7 × 0.4 cm (11/16 × 2 3/4 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70059,Dragon Pendant,China,"Eastern Zhou dynasty ( c.770–256 B.C.), 6th century B.C.",China,Arts of Asia,A work made of jade.,Jade,10.6 × 3.4 × 4 cm (4 3/16 × 1 7/16 × 3 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,"https://www.artic.edu/iiif/2/270871ef-83ff-64a8-a07f-7c42275cc237/full/843,/0/default.jpg",chinese_art_images\2764.jpg
70062,Pendant of dragon,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,,Jade,1.8 × 0.4 × 8.6 cm (11/16 × 1/8 × 3 3/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70064,Pendant of dragon,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,,Jade,2 × 1 × 8.6 cm (3/4 × 3/8 × 3 3/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70067,Pointed Pendant,China,"Eastern Zhou dynasty, c. 770–256 B.C.",China,Arts of Asia,,Jade,Diam. 3 9/16 in; 2 × 3/32 in.,,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70076,Pendant of dragon,China,"Late Eastern Zhou dynasty, ca. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,2.4 × 0.2 × 8.6 cm (15/16 × 1/16 × 3 3/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/793b2ead-300c-2c7f-f09d-4b60d27f0e08/full/843,/0/default.jpg",chinese_art_images\2765.jpg
70078,Arc-shaped Pendant (huang),China,"Eastern Zhou dynasty, c. 770–256 BC
6th–5th century B.C.",China,Arts of Asia,,Jade,1.6 × 0.4 × 6.1 cm (5/8 × 1/8 × 2 3/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70081,Dragon Pendant,China,"Eastern Zhou dynasty, c. 770–256 BC
4th–3rd century B.C.",China,Arts of Asia,,Jade,2 × 0.4 × 6.7 cm (3/4 × 1/8 × 2 5/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70084,Pendant of dragon,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,1.3 × 0.4 × 6.4 cm (1/2 × 1/8 × 2 1/2 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/f7784d46-28cc-0878-88c5-e20ba499b705/full/843,/0/default.jpg",chinese_art_images\2766.jpg
70086,Arc-shaped Pendant (huang),China,"Eastern Zhou dynasty, c. 770–256 BC
6th–5th century B.C.",China,Arts of Asia,,Jade,4.3 × 0.2 × 11.2 cm (1 11/16 × 1/16 × 4 3/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70088,Dragon Pendant,China,"Eastern Zhou dynasty, c. 700–256 B.C.
c.4th century BC",China,Arts of Asia,,Jade,2.9 × 9.3 × 0.5 cm (1 1/8 × 3 3/4 × 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70091,Arc-shaped Pendant,China,"Eastern Zhou dynasty, c. 770–256 B.C.
c. 5th century B.C.",China,Arts of Asia,,Jade,Diam. 3 in.; 1/2 × 3/32 in.,,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Costume and Accessories,,,,
70093,Arc-shaped Pendant,China,"Eastern Zhou dynasty, c. 770–256 B.C.
c. 5th century B.C.",China,Arts of Asia,,Jade,7.6 × 1.3 × 0.2 cm (3 × 1/2 × 3/32 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70095,Dragon Pendant,China,"Eastern Zhou dynasty, c. 770–256 B.C.
c. 4th century B.C.",China,Arts of Asia,,Jade,3.8 × 8.1 × 0.5 cm (3 3/16 × 1 1/2 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70115,Dragon Pendant,China,"Eastern Zhou dynasty, Warrring States period (c.480–221 B.C.)
4th/3rd century B.C.",China,Arts of Asia; Arts of Asia 100,"<p>These matching pendants were designed as serpentine dragons with backturned heads, coiled tails, and small fins that project above and below their undulating trunks. The rhythmic fluency of these creatures belies the unyielding quality of jade—a compact, fine-grained stone that cannot be carved and must be worn away with abrasive paste applied to its surface with saws, grinders, and drills. The craftsman’s remarkable dexterity with this intractable material is displayed in smoothly rounded, heart-shaped units and delicately incised spirals, striations, and cross-hatching that thoroughly enliven both the front and back surfaces. Their substantial size and thickness, technical refinement, and glossy polish point to aristocratic patronage. That these pendants were likely designed to drape down the owner’s shoulders or from a waistband is indicated by holes pierced for suspension through the creatures’ hindquarters. Toward the end of the Bronze Age when these pendants were created, sinuously curved dragons had become prominent motifs in many luxurious materials. Contemporary literature suggests that such dynamic creatures were not merely decorative but also envisioned as supernatural beings. When buried with the deceased, jade pendants like these may have reflected widely held beliefs in the dragon as a vehicle that could transport the human soul on its journey to the netherworld.</p>
",Jade,9.2 × 16.8 × 0.7 cm (3 5/8 × 6 5/8 × 5/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70117,Dragon Pendant,China,"Eastern Zhou dynasty , Warring States period (c.480–221 BC)
c. 4th/3rd century B.C.",China,Arts of Asia,"<p>These matching pendants were designed as serpentine dragons with backturned heads, coiled tails, and small fins that project above and below their undulating trunks. The rhythmic fluency of these creatures belies the unyielding quality of jade—a compact, fine-grained stone that cannot be carved and must be worn away with abrasive paste applied to its surface with saws, grinders, and drills. The craftsman’s remarkable dexterity with this intractable material is displayed in smoothly rounded, heart-shaped units and delicately incised spirals, striations, and cross-hatching that thoroughly enliven both the front and back surfaces. Their substantial size and thickness, technical refinement, and glossy polish point to aristocratic patronage. That these pendants were likely designed to drape down the owner’s shoulders or from a waistband is indicated by holes pierced for suspension through the creatures’ hindquarters. Toward the end of the Bronze Age when these pendants were created, sinuously curved dragons had become prominent motifs in many luxurious materials. Contemporary literature suggests that such dynamic creatures were not merely decorative but also envisioned as supernatural beings. When buried with the deceased, jade pendants like these may have reflected widely held beliefs in the dragon as a vehicle that could transport the human soul on its journey to the netherworld.</p>
",Jade,8.6 × 16.5 × 0.6 cm (6 1/2 × 3 3/8 × 1/4 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70121,Pendant of dragon,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,A work made of jade.,Jade,4.2 × 8.3 × 0.4 cm (1 5/8 × 3 1/4 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/b48ad342-e6cd-0251-6698-bf5c48b9271a/full/843,/0/default.jpg",chinese_art_images\2767.jpg
70123,Pendant of dragon,China,"Late Eastern Zhou, c.770–256 B.C.
c. 5th–3rd century B.C.",China,Arts of Asia,,Jade,3.1 × 9.7 × 0.5 cm (1 3/16 × 3 13/16 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
70126,Pendant of dragon,China,"Late Eastern Zhou dynasty, c.770–256 BC",China,Arts of Asia,A work made of jade.,Jade,5.8 × 12.1 × 0.8 cm (2 1/4 × 4 3/4 × 5/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/dd796ff8-ae56-4331-fd38-3281b66b78b6/full/843,/0/default.jpg",chinese_art_images\2768.jpg
70129,Dragon Pendant,China,"Eastern Zhou dynasty, c. 770–256 B.C.
4th/3rd century B.C.",China,Arts of Asia,,Jade,22.2 × 6.5 × 0.8 cm (8 3/4 × 2 9/16 × 11 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,Chinese (culture or style),Religious/Ritual Object,,,,
70136,Pendant of dragon,China,"Late Eastern Zhou dynasty, c. 770–256 BC",China,Arts of Asia,A work made of glass.,Glass,2 × 10.7 × 0.5 cm (3/4 × 4 3/16 × 3/16 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/689290ca-7d98-4bc6-2993-878f05308c8b/full/843,/0/default.jpg",chinese_art_images\2769.jpg
70139,Pendant of dragon,China,Late Eastern Zhou,China,Arts of Asia,A work made of jade.,Jade,2.6 × 4.5 × 0.4 cm (1 × 1 3/4 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,"https://www.artic.edu/iiif/2/f6e8bc06-060b-c448-69eb-5df0e4f1a01c/full/843,/0/default.jpg",chinese_art_images\2770.jpg
70142,Pendant of dragon,China,Late Eastern Zhou dynasty,China,Arts of Asia,,Jade,5.1 × 11 × 0.4 cm (2 × 4 5/16 × 1/8 in.),,,,Edward and Louise B. Sonnenschein Collection,Arts of Asia,,,,,,
