id,Title,Artist,Dynasty,CreditLine,Dimensions,ImgPath,ImgUrl,Materials,Description,Museum,PlaceOri,Inscribed,Classifications,Medium,OnlyArtist,main_start,main_end,sub_start,sub_end,periods
11676,工作箱,,19世纪早期至中期,沃森与博勒公司，礼物,16.5 × 36.8 × 26.7 厘米（6 1/2 × 14 1/2 × 10 1/2 英寸）,chinese_art_images\1802.jpg,"https://www.artic.edu/iiif/2/83f12656-8544-bb5a-de30-8826164e44c1/full/843,/0/default.jpg",,一件由漆木、镀金金属、象牙和丝绸制成的作品。,芝加哥艺术学院,中国,,装饰艺术,漆木、镀金金属、象牙与丝绸,,1830.0,1870.0,,,
11677,围裙板,,1830年至1850年间,通过艾米丽·克莱恩·查德伯恩先前的赠予,74.3 × 72.1 厘米（29 5/16 × 28 7/16 英寸）,,,,,芝加哥艺术学院,中国,,纺织品,丝绸；缎纹组织，用缎纹针法绣以丝线；两侧布边均完好。,,1830.0,1830.0,,,
11679,面板,满族,清朝（1644年—1911年），1840/70年,克拉伦斯·勒布夫人的赠品,113 × 181.3 厘米（44 1/2 × 71 3/8 英寸）,chinese_art_images\1804.jpg,"https://www.artic.edu/iiif/2/636ddd69-6872-8b71-89a0-ec9829e7a54d/full/843,/0/default.jpg",,一部作品。,芝加哥艺术学院,中国,,纺织品,,,1644.0,1911.0,1840.0,1840.0,清朝
11678,云霞晨曦之主,,明朝（1368年—1644年），14世纪末/15世纪初,塞缪尔·G·劳特博德夫人捐赠,98 × 57 × 32.5 厘米（38 5/8 × 22 1/2 × 12 3/4 英寸）,chinese_art_images\1803.jpg,"https://www.artic.edu/iiif/2/8458bab5-6355-2fd2-f969-c91dd07cc5de/full/843,/0/default.jpg",,一件带有颜料痕迹的青铜作品。,芝加哥艺术学院,中国,,雕塑,带有颜料痕迹的青铜,,1368.0,1644.0,1400.0,1500.0,明朝
11681,八角盒饰鸟雀牡丹桃枝纹,,明朝（1368–1644年），嘉靖款识及年代（1522–1566年）,由约瑟芬·P·奥尔布赖特提供资金购买，以纪念爱丽丝·希根博特姆·帕特森。,,chinese_art_images\1806.jpg,"https://www.artic.edu/iiif/2/16dd2235-ad5d-20de-1e2b-1ff8ffde97aa/full/843,/0/default.jpg",,一件以釉下青花绘制的瓷器作品。,芝加哥艺术学院,中国,,船只,釉下青花瓷,,1368.0,1644.0,1522.0,1566.0,明朝
11680,罐子,,汉朝（公元前206年–公元220年）,由约瑟芬·P·奥尔布赖特提供资金购买，以纪念爱丽丝·希金博特姆·帕特森。,高：36.2厘米（14 1/4英寸）,chinese_art_images\1805.jpg,"https://www.artic.edu/iiif/2/fd9a9ee8-19ea-848b-51c0-40e6b360a5e8/full/843,/0/default.jpg",,一件由炻器制成，施以铅绿釉并带有釉下模印装饰的作品。,芝加哥艺术学院,中国,,船只,铅绿釉下彩模印装饰炻器,,-206.0,-206.0,,,汉朝
11682,桃子,,明朝（1368年－1644年）,约瑟芬·P·奥尔布赖特，由纪念爱丽丝·希金博特姆·帕特森基金提供资金购买,11 × 11.4 厘米（4 5/16 × 4 1/2 英寸）；直径：11.4 厘米（4 1/2 英寸）,chinese_art_images\1807.jpg,"https://www.artic.edu/iiif/2/97c0c8b3-ef18-cbd3-25cc-881722803d7f/full/843,/0/default.jpg",,一件钧窑作品；紫与淡蓝釉色的炻器。,芝加哥艺术学院,中国,,船只,钧瓷；紫蓝釉炻器,,1368.0,1644.0,,,明朝
11683,鹿,,汉朝（公元前206年—公元220年）,由约瑟芬·P·奥尔布赖特提供资金购买，以纪念爱丽丝·希金博特姆·帕特森。,5.4 × 5.5 × 9.6 厘米（2 3/16 × 2 3/4 × 3 13/16 英寸）,chinese_art_images\1808.jpg,"https://www.artic.edu/iiif/2/febc5c83-88fc-ba0a-3277-b972acc649d3/full/843,/0/default.jpg",,一件青铜制成的作品。,芝加哥艺术学院,中国,,,青铜,,-206.0,-206.0,,,汉朝
11684,听山涧,徐贲（中国，1335-1380）,明末清初，16/17世纪,艾达·特恩布尔·赫特尔基金,,,,,,芝加哥艺术学院,中国,,绘画,立轴；纸本水墨,徐贲,1600.0,1700.0,,,清朝
11688,东周时期青铜镈,,东周（公元前770年-公元前256年），公元前5世纪上半叶,露西·莫德·白金汉收藏,62.2 × 43.6 × 36.8 厘米（24 1/2 × 17 3/16 × 14 1/2 英寸）,chinese_art_images\1812.jpg,"https://www.artic.edu/iiif/2/c1ac1941-e90c-2393-3e29-251a3b8fadfc/full/843,/0/default.jpg",,一件青铜制成的作品。,芝加哥艺术学院,中国,,雕塑,青铜,,-770.0,-256.0,400.0,500.0,东周；周朝
11685,地毯,,清朝（1644–1911年），18世纪末/19世纪初,约瑟夫·亚当斯为纪念伊迪丝·阿尔米·亚当斯而捐赠,310.5 × 158.8 厘米（122 1/4 × 62 1/2 英寸）,,"https://www.artic.edu/iiif/2/421abe97-aace-64ca-a835-68315bd54c65/full/843,/0/default.jpg",,一件由棉和羊毛制成的作品，采用平纹变化组织，并通过称为“波斯”（塞赫纳）结的技法添加辅助缠绕纬线形成割绒；主经纱流苏。,芝加哥艺术学院,中国,,纺织品,棉与羊毛，平纹变化组织，通过一种称为“波斯”（塞赫纳）结的技法，以附加缠绕纬线形成割绒；主经流苏,,1644.0,1911.0,1800.0,1830.0,清朝
11686,桌子正面,,清朝（1644年–1911年），1804年,约瑟夫·亚当斯为纪念伊迪丝·阿尔米·亚当斯而赠,94.1 × 105.2 厘米（37 × 41 3/8 英寸）,chinese_art_images\1810.jpg,"https://www.artic.edu/iiif/2/8cb6e14d-8fc9-cb5e-3633-ebbb9b7c44e1/full/843,/0/default.jpg",,一件丝织艺术品，采用3:1'z'斜纹组织的经面浮纹织法，饰以金箔贴漆纸条的附加表纬和形成割绒空花丝绒的附加绒经；上缘为棉质平纹织物；绘有题词；内衬棉质平纹织物；绘有题词。,芝加哥艺术学院,中国,,纺织品,丝绸，经面浮纹3:1'Z'斜纹织法，饰以金箔漆纸条附加面纬及附加绒经形成剪花丝绒；顶部边饰：棉质平纹织物；绘有题字；内衬棉质平纹织物；绘有题字,,1644.0,1911.0,1804.0,1804.0,清朝
11687,立观音,,清朝（1644–1911年），18世纪,约瑟夫·亚当斯为纪念伊迪丝·阿尔米·亚当斯而赠,45.1 × 13.4 × 11.7 厘米（17 3/4 × 5 1/4 × 4 5/8 英寸）,chinese_art_images\1811.jpg,"https://www.artic.edu/iiif/2/75d46fb6-3c4d-dff3-e99e-4e9b17a6fb52/full/843,/0/default.jpg",,一件德化白瓷作品；瓷器。,芝加哥艺术学院,中国,,装饰艺术,德化白瓷,,1644.0,1911.0,1700.0,1800.0,清朝
11690,老松树,蒋谔士（Chiang Er-shih；中国，1913-1972）,1967年,约瑟夫·雷根斯坦夫人的赠礼,134.7 × 95.3 厘米（53 × 37 1/2 英寸）,chinese_art_images\1814.jpg,"https://www.artic.edu/iiif/2/1fedaf9a-aa0a-a0e3-88a5-49c2e6034992/full/843,/0/default.jpg",,一幅以挂轴形式呈现的作品；纸本水墨。,芝加哥艺术学院,中国,,绘画,立轴；纸本水墨,蒋谔士,1967.0,1967.0,,,
11691,屏幕,,清朝（1644年–1911年），19世纪,波莉·鲁特·科利尔的礼物,120.5 × 102 厘米（47 1/2 × 40 1/8 英寸）,chinese_art_images\1815.jpg,"https://www.artic.edu/iiif/2/a455eba0-8db6-699b-6e1c-7f26ae781fbb/full/843,/0/default.jpg",,一件由木材与玻璃制成的作品；上下两排采用丝绸及金箔覆盖的漆纸包裹丝带，配以割绒挂毯织法并交织轮廓纬线，绘有细节；中间排选用丝绸与金箔漆纸包覆丝带，运用割绒与燕尾榫结合的挂毯编织工艺搭配交织轮廓纬线，饰以精细彩绘。,芝加哥艺术学院,中国,,纺织品,木材与玻璃；上下两排：丝绸及金箔覆盖的漆纸条包裹丝绸，采用割绒挂毯织法并交织轮廓纬线；细节处施以彩绘；中间一排：丝绸及金箔覆盖的漆纸条包裹丝绸，运用割绒与燕尾榫结合的挂毯织法并交织轮廓纬线；细节处施以彩绘,,1644.0,1911.0,1800.0,1900.0,清朝
11689,雪景,文徵明（中国，1470-1559）,明朝（1368年－1644年）；1470年－1559年,约瑟夫和海伦·雷根斯坦基金会的馈赠,129.6 × 40.7 厘米（51 × 16 英寸）,chinese_art_images\1813.jpg,"https://www.artic.edu/iiif/2/b2b0afc6-7233-de78-13b6-cfac830c973d/full/843,/0/default.jpg",,一幅立轴作品；纸本水墨淡彩。,芝加哥艺术学院,中国,,绘画,立轴；纸本水墨淡彩,文徵明,1368.0,1644.0,1470.0,1559.0,明朝
11693,白衣观音三折式持甘露瓶,,隋朝（589年—618年），7世纪初,盖伊·H·米切尔的礼物,19.5 × 5.3 × 5.3 厘米（7 5/8 × 2 1/8 × 2 1/8 英寸）,chinese_art_images\1817.jpg,"https://www.artic.edu/iiif/2/ca26884a-828f-a043-27d8-1f08bdc159fc/full/843,/0/default.jpg",,一件由镀金铜合金制成的作品。,芝加哥艺术学院,中国,,雕塑,镀金铜合金,,589.0,618.0,600.0,630.0,隋朝
11692,女子观画,焦秉贞（中国，17世纪末至18世纪初）,清朝（1644年—1912年）,盖伊·H·米切尔的礼物,高度：90英寸（228.6厘米） 宽度：65英寸（175厘米）,,"https://www.artic.edu/iiif/2/d96874ca-5efb-9af9-78ef-20099eb5ec61/full/843,/0/default.jpg",,一幅以立轴形式呈现的作品；绢本设色。,芝加哥艺术学院,中国,,绘画,挂轴；绢本设色,焦秉贞,1644.0,1912.0,,,清朝
11694,酒杯,,清朝（1644–1911），可能为康熙年间（1662–1722）,艾格尼丝·W·斯特恩庄园,1 5/8英寸高，2 1/8英寸宽,chinese_art_images\1818.jpg,"https://www.artic.edu/iiif/2/4588d22a-352d-625b-fc6a-9347e3b98595/full/843,/0/default.jpg",,一件由黑漆制成，镶嵌有螺钿和银（？）的作品。,芝加哥艺术学院,中国,,船只,黑漆螺钿镶嵌，银（？）,,1644.0,1911.0,1662.0,1722.0,康熙年间；清朝
11695,观音,,大理国（约937年—1253年），12世纪,盖伊·H·米切尔的礼物,34 × 6.4 × 5.6 厘米（13 3/8 × 2 1/2 × 2 1/4 英寸）,chinese_art_images\1819.jpg,"https://www.artic.edu/iiif/2/d4936694-69fa-0d24-d403-59c2e406bda3/full/843,/0/default.jpg",,一件镀金铜制品。,芝加哥艺术学院,中国,,雕塑,镀金铜,,937.0,1253.0,1100.0,1200.0,
11696,观音持莲式杯,,元朝（1279年—1368年），14世纪,盖伊·H·米切尔的礼物,25.5 × 19 × 14.2 厘米（10 × 7 1/2 × 5 5/8 英寸）,chinese_art_images\1820.jpg,"https://www.artic.edu/iiif/2/1b563a3c-d371-9fb2-c824-197269adfa6f/full/843,/0/default.jpg",,一件由镀金铜合金制成的作品。,芝加哥艺术学院,中国,,雕塑,镀金铜合金,,1279.0,1368.0,1300.0,1400.0,元朝
11698,狮子,,唐朝（公元618年—907年）,露西·莫德·白金汉收藏,高度：2 5/8 高度：6.6厘米 2 5/8英寸,chinese_art_images\1822.jpg,"https://www.artic.edu/iiif/2/a21acbc4-b3c6-e397-bfb8-0594df667a45/full/843,/0/default.jpg",,一件青铜制成的作品。,芝加哥艺术学院,中国,,,青铜,,618.0,907.0,,,唐朝
11697,溪边执杖人,华嵒（中国，1682年－1756年）,清朝（1644年—1911年）,约瑟夫和海伦·雷根斯坦基金会的赠礼,149.9 × 54.7 厘米（59 × 21 1/2 英寸）,chinese_art_images\1821.jpg,"https://www.artic.edu/iiif/2/feb15134-e3c7-ede3-2df5-99b4167f8352/full/843,/0/default.jpg",,一幅以挂轴形式呈现的作品；纸上水墨淡彩。,芝加哥艺术学院,中国,,绘画,立轴；纸本水墨淡彩,华嵒,1644.0,1911.0,,,清朝
11699,地藏菩萨，或称“含藏大地者”，端坐持如意宝珠,,唐朝（618年－907年），约8世纪,露西·莫德·白金汉收藏,11 × 5 × 3.8 厘米（4 5/16 × 2 × 1 1/2 英寸）,chinese_art_images\1823.jpg,"https://www.artic.edu/iiif/2/4f686907-d5ec-50b5-2466-d3589e719e79/full/843,/0/default.jpg",,一件由镀金铜合金制成的作品。,芝加哥艺术学院,中国,,雕塑,镀金铜合金,,618.0,907.0,700.0,800.0,唐朝
11700,菩萨,,北魏（386–534年），纪年为524年,露西·莫德·白金汉收藏,13.3 × 5.2 × 7.1 厘米（5 1/4 × 2 1/8 × 2 3/4 英寸）,chinese_art_images\1824.jpg,"https://www.artic.edu/iiif/2/6676729c-8d46-c232-f99c-27746b4ad8ec/full/843,/0/default.jpg",,一件鎏金青铜制成的作品。,芝加哥艺术学院,中国,,雕塑,镀金青铜,,386.0,534.0,524.0,524.0,北魏
11701,观音,,辽朝（907年—1125年），11世纪,露西·莫德·白金汉收藏,34.4 × 9.8 × 8.7 厘米（13 1/2 × 3 7/8 × 3 3/8 英寸）,chinese_art_images\1825.jpg,"https://www.artic.edu/iiif/2/41c37384-d473-a4c8-c73c-29fd3400bd2b/full/843,/0/default.jpg",,一件由镀金铜合金制成的作品。,芝加哥艺术学院,中国,,雕塑,镀金铜合金,,907.0,1125.0,1000.0,1100.0,辽朝
11702,双莲座观音立像,,唐朝（公元618年－907年）,露西·莫德·白金汉收藏,9 × 2.8 × 2.3 厘米（3 1/2 × 1 1/8 × 7/8 英寸）,chinese_art_images\1826.jpg,"https://www.artic.edu/iiif/2/b12f55f1-c31e-fc12-6cc9-332bf0a283c2/full/843,/0/default.jpg",,一件鎏金青铜制成的作品。,芝加哥艺术学院,中国,,雕塑,镀金青铜,,618.0,907.0,,,唐朝
11703,长椭圆形瓶身花瓶,,清朝或民国初期，20世纪初，伪康熙年款（1662–1722年）,露西·莫德·白金汉收藏,15.9 × 5.7 厘米（6 1/4 × 2 1/4 英寸）；直径：5.7 厘米（2 1/4 英寸）,chinese_art_images\1827.jpg,"https://www.artic.edu/iiif/2/a404f068-058a-58d2-1aad-a4390454c12d/full/843,/0/default.jpg",,一件采用月光釉制作的瓷器作品。,芝加哥艺术学院,中国,,装饰艺术,月光釉瓷器,,1900.0,1930.0,1662.0,1722.0,清朝
11704,大栏杆形花瓶,,元朝（1279年—1368年），14世纪,露西·莫德·白金汉收藏,65.7 × 30 厘米（26 3/16 × 11 11/16 英寸）；直径：30 厘米（11 11/16 英寸）,chinese_art_images\1828.jpg,"https://www.artic.edu/iiif/2/a2a90912-6f28-a973-0bcc-e7e51c2377bc/full/843,/0/default.jpg",,一件龙泉窑作品；炻器，施以半透明淡青绿釉，饰有模印浮雕花卉纹样。,芝加哥艺术学院,中国,,船舶,龙泉窑；半透明淡青绿釉模印浮雕花卉纹炻器,,1279.0,1368.0,1300.0,1400.0,元朝
11705,罐子与双人像,,唐朝（618年－907年）,露西·莫德·白金汉收藏,37.8 × 18.3 厘米（14 7/8 × 7 1/4 英寸）；直径：18.3 厘米（7 1/4 英寸）,chinese_art_images\1829.jpg,"https://www.artic.edu/iiif/2/5494b06c-e6ec-43da-0bbc-d4b5ee699c31/full/843,/0/default.jpg",,一件由炻器制成，施以泥浆并绘有装饰的作品。,芝加哥艺术学院,中国,,船只,施釉彩绘石器,,618.0,906.0,,,唐朝
11706,景观,项圣谟（中国，1597年－1658年）,清朝（1644年—1912年）,罗伯特·阿勒顿购买基金收入,34.3 × 1018.6 厘米（13 1/2 × 401 英寸）,chinese_art_images\1830.jpg,"https://www.artic.edu/iiif/2/85418455-109a-ff4f-089e-e67ef8de9f03/full/843,/0/default.jpg",,手卷作品；纸本水墨设色。,芝加哥艺术学院,中国,,绘画,手卷；纸本水墨设色,项圣谟,1644.0,1912.0,,,清朝
11707,景观,翁方纲（中国，1733年－1818年）,清朝（1644年–1912年），1706年,拉塞尔·泰森收购基金,104.7 × 60.2 厘米（41 1/4 × 23 3/4 英寸）,chinese_art_images\1831.jpg,"https://www.artic.edu/iiif/2/e0314dfb-14fb-cd68-4a81-34d5a3fd9af9/full/843,/0/default.jpg",,一幅以挂轴形式呈现的作品；纸上水墨设色。,芝加哥艺术学院,中国,,绘画,立轴；纸本水墨设色,翁方纲,1644.0,1912.0,1706.0,1706.0,清朝
11709,酒坛,,西汉风格（公元前206年–公元9年），公元前2世纪/公元前1世纪,露西·莫德·白金汉收藏,10.2 × 9.4 厘米（4 × 3 11/16 英寸）；直径：9.4 厘米（3 11/16 英寸）,chinese_art_images\1833.jpg,"https://www.artic.edu/iiif/2/83e6d649-a3a0-a06c-9b43-3c28e438b69c/full/843,/0/default.jpg",,一件鎏金青铜制成的作品。,芝加哥艺术学院,中国,,船只,镀金青铜,,-206.0,-206.0,0.0,100.0,汉朝；西汉
11708,观音,,元末明初,露西·莫德·白金汉藏品,35.6 × 15.7 × 8.1 厘米（14 × 6 1/8 × 3 3/16 英寸）,chinese_art_images\1832.jpg,"https://www.artic.edu/iiif/2/0a0a3531-5054-6e98-edab-c1517f75fbab/full/843,/0/default.jpg",,"这尊造像以修长的身姿、面部特征及服饰，展现了印度王子形象的神祇观音菩萨在中国化身为独特女性慈悲女神（观音）的典型风貌。其颈间对称的环状璎珞与垂饰，与十四世纪末——横跨蒙古人统治的元朝（1279-1368）至汉人重掌政权的明朝（1368-1644）初期——那些华美装饰的造像风格极为相似。

造像内部原藏有一片书写藏文梵语真言的纸条。尽管元明两代的权贵阶层都与西藏保持着密切往来，但在这尊高度世俗化的优雅造像中出现此类神圣经文实属罕见。",芝加哥艺术学院,中国,,雕塑,镀金青铜,,,,,,明朝
11711,球腹瓶与龙纹饰,,清朝（1644–1911年），乾隆款及时期（1736–1795年）,露西·莫德·白金汉收藏,14.8 × 7.3 厘米（5 13/16 × 2 7/8 英寸）；直径：7.3 厘米（2 7/8 英寸）,chinese_art_images\1835.jpg,"https://www.artic.edu/iiif/2/69de75b4-2a85-dde0-bf2c-b6d0eb3fa874/full/843,/0/default.jpg",,一件采用月光釉制作的瓷器作品。,芝加哥艺术学院,中国,,装饰艺术,月光釉瓷器,,1644.0,1911.0,1736.0,1795.0,清朝
11712,梨形瓶,,清朝（1644–1911年），18/19世纪,露西·莫德·白金汉收藏,15.8 × 7.9 厘米（6 1/4 × 3 1/8 英寸）；直径：7.9 厘米（3 1/8 英寸）,chinese_art_images\1836.jpg,"https://www.artic.edu/iiif/2/db7ac68e-0a89-7be1-d0f4-1bb19edb9fbc/full/843,/0/default.jpg",,一件青瓷釉瓷器作品。,芝加哥艺术学院,中国,,船只,青瓷釉瓷器,,1644.0,1911.0,1800.0,1900.0,清朝
11710,莲瓣纹云纹高足盘,,唐朝（618年—907年），8世纪上半叶,露西·莫德·白金汉收藏,6.3 × 29.5 厘米（2 1/2 × 11 5/8 英寸）；直径：29.5 厘米（11 5/8 英寸）,chinese_art_images\1834.jpg,"https://www.artic.edu/iiif/2/0ee06bf9-ac87-7705-1406-7f23ffc59dc2/full/843,/0/default.jpg",,"<p>中国唐代中期（约675-750年）的陶艺家复兴了一项有着数百年历史的传统工艺——采用金属氧化物着色的低温铅釉。西汉晚期（公元前1世纪）的匠人首创了这项技术，他们在多孔红陶制成的器皿、人像及其他物件上，施加以铜绿与铁褐为主的釉彩，虽色泽夺目却易风化。唐代工匠选用质地更坚硬、色调更浅的黏土（常以白色化妆土提亮），配以精心熔制的釉料和精准配比的金属氧化物，从而烧制出稳定而艳丽的釉色。这种釉彩以典型的亮绿、琥珀与透明三色组合被称为""唐三彩""，其调色盘中还包括一种可能源自波斯的稀有钴蓝色。这些流动的釉彩可滴洒、点染、泼洒，或精准填入雕刻、模印的轮廓线内。</p>  
<p>此高足盘中央饰有莲纹团花，周围环绕云纹卷草，纹饰轮廓通过模印清晰呈现。匠人依循这些锐利的凹线，精心填绘琥珀、翠绿与钴蓝釉彩。盘口沿施蓝釉，高足及器底则满施琥珀釉。</p>",芝加哥艺术学院,中国,,船只,饰有压印纹及三彩铅釉的陶器,,618.0,907.0,700.0,800.0,唐朝
11713,云龙莲花瓣纹盘,,清朝（1644年—1911年）,露西·莫德·白金汉收藏,9.3 × 50.2 厘米（3 11/16 × 19 3/4 英寸）；直径：50.2 厘米（19 3/4 英寸）,chinese_art_images\1837.jpg,"https://www.artic.edu/iiif/2/d3afbf7f-07d8-4f7e-0624-e32cf70419ef/full/843,/0/default.jpg",,一件采用青釉瓷制成，带有釉下模印装饰的作品。,芝加哥艺术学院,中国,,船只,青釉模印纹饰瓷器,,1644.0,1911.0,,,清朝
11715,花卉纹饰圆碗,,清朝（1644–1911年），康熙年制及时期（1662–1722年）,露西·莫德·白金汉收藏,6.2 × 11.9 厘米（2 7/16 × 4 11/16 英寸）；直径：11.9 厘米（4 11/16 英寸）,chinese_art_images\1839.jpg,"https://www.artic.edu/iiif/2/bb21bc8c-82a4-2de5-74c8-a6ced901a555/full/843,/0/default.jpg",,四位披着蓝色披肩的女子在红色栅栏旁行走的绘画。,芝加哥艺术学院,中国,,船只,绿、黄、茄皮紫釉彩绘瓷器,,1644.0,1911.0,1662.0,1722.0,清朝
11714,竹节式梅花树笔筒,,清朝（1644年—1911年）,露西·莫德·白金汉收藏,11.8 × 9.9 厘米（4 5/8 × 3 7/8 英寸）；直径：9.9 厘米（3 7/8 英寸）,chinese_art_images\1838.jpg,"https://www.artic.edu/iiif/2/382d4d62-6d5e-2b8c-a0bc-31ec82253dc8/full/843,/0/default.jpg",,一件以绿、黄、褐及白釉彩绘制的瓷器作品。,芝加哥艺术学院,中国,,船只,绿、黄、褐、白釉彩绘瓷器,,1644.0,1911.0,,,清朝
11716,笔洗,,清朝（1644年—1911年）,露西·莫德·白金汉收藏,9 × 13.4 厘米（3 9/16 × 5 1/4 英寸）；直径：13.4 厘米（5 1/4 英寸）,chinese_art_images\1840.jpg,"https://www.artic.edu/iiif/2/895c87b3-3688-2def-eaad-24c846f36959/full/843,/0/default.jpg",,一件绿裂纹釉瓷器作品。,芝加哥艺术学院,中国,,船只,绿裂纹釉瓷器,,1644.0,1911.0,,,清朝
11717,持狮罗汉坐像,,清朝（1644年–1911年），约19世纪,露西·莫德·白金汉收藏,19.1 × 10.8 × 6.9 厘米（7又1/2 × 4又1/4 × 2又3/4英寸）,chinese_art_images\1841.jpg,"https://www.artic.edu/iiif/2/198958aa-56fa-dff2-9026-f8b7aae98dc6/full/843,/0/default.jpg",,一件以绿、黄与茄紫釉彩绘制的瓷器作品。,芝加哥艺术学院,中国,,雕塑,绿、黄与茄紫三彩釉瓷,,1644.0,1911.0,1800.0,1900.0,清朝
11718,栏杆形花瓶,,清朝（1644年—1911年）,露西·莫德·白金汉收藏,13.3 × 9 厘米（5 1/4 × 3 9/16 英寸）；直径：9 厘米（3 9/16 英寸）,chinese_art_images\1842.jpg,"https://www.artic.edu/iiif/2/1626c014-6eef-417d-f25a-dfd0854a5905/full/843,/0/default.jpg",,一件绿裂纹釉瓷器作品，带有金属边缘。,芝加哥艺术学院,中国,,船只,绿裂纹釉金属边瓷器,,1644.0,1911.0,,,清朝
11719,鸭与水草纹盘,,北宋（960年—1127年），11世纪初,露西·莫德·白金汉收藏,5.1 × 21.6 厘米（2 × 8 1/2 英寸）；直径：21.6 厘米（8 1/2 英寸）,chinese_art_images\1843.jpg,"https://www.artic.edu/iiif/2/3ec98e38-ad7e-28c5-bdc6-825242da5707/full/843,/0/default.jpg",,一件定窑作品；釉下雕刻划花瓷器。,芝加哥艺术学院,中国,,船只,定窑；釉下刻花瓷器,,960.0,1127.0,1000.0,1030.0,北宋；宋朝
11720,茎状球形碗,,清朝（1644年—1911年）,露西·莫德·白金汉收藏,14.2 × 12 厘米（5 9/16 × 4 3/4 英寸）；直径：12 厘米（4 3/4 英寸）,chinese_art_images\1844.jpg,"https://www.artic.edu/iiif/2/81ec10bc-e93e-9fae-4766-97cd2064c577/full/843,/0/default.jpg",,一件绿裂纹釉瓷器作品。,芝加哥艺术学院,中国,,船只,绿裂纹釉瓷器,,1644.0,1911.0,,,清朝
11721,三足杯,,清朝（1644年—1911年）,露西·莫德·白金汉收藏,6.1 × 15.3 × 5.9 厘米（2 3/8 × 6 × 2 5/16 英寸）,chinese_art_images\1845.jpg,"https://www.artic.edu/iiif/2/1a8fa093-beca-0833-9006-a499e090fc90/full/843,/0/default.jpg",,一件由釉面瓷器制成的作品。,芝加哥艺术学院,中国,,船只,釉瓷,,1644.0,1911.0,,,清朝
11723,花卷鹤纹盘,,金朝（1115年—1234年），12世纪,露西·莫德·白金汉收藏,2.3 × 18.6 厘米（15/16 × 7 5/16 英寸）；直径：18.6 厘米（7 5/16 英寸）,chinese_art_images\1847.jpg,"https://www.artic.edu/iiif/2/5e77685f-da54-eb61-c2fb-a8a19b49210f/full/843,/0/default.jpg",,一件定窑作品；釉下模印装饰瓷器；金属边缘。,芝加哥艺术学院,中国,,船只,定窑；釉下模印装饰瓷器；金属边饰,,1115.0,1234.0,1100.0,1200.0,晋朝
11722,花卷鹤纹盘,,金朝（1115年–1234年），12世纪,露西·莫德·白金汉收藏,5.1 × 17.1 厘米（2 × 6 3/4 英寸）；直径：17.1 厘米（6 3/4 英寸）,chinese_art_images\1846.jpg,"https://www.artic.edu/iiif/2/50c08321-8d8a-167c-9913-f4708626f94c/full/843,/0/default.jpg",,一件定窑作品；釉下模印装饰瓷器；金属边缘。,芝加哥艺术学院,中国,,船舶,定窑；釉下模印装饰瓷器；金属边饰,,1115.0,1234.0,1100.0,1200.0,晋朝
11724,面具,,商朝（约公元前1600年—约公元前1050年）,露西·莫德·白金汉收藏,高度：22厘米（8 5/8英寸）；宽度：36.1厘米（14 1/4英寸）,chinese_art_images\1848.jpg,"https://www.artic.edu/iiif/2/3f507e67-4dbe-51c7-969e-4f75bfa86766/full/843,/0/default.jpg",,一件青铜制成的作品。,芝加哥艺术学院,中国,,宗教/仪式物品,青铜,,1600.0,1600.0,,,商朝
11725,笔洗,,清朝（1644–1912年），康熙年制及时期（1662–1722年）,露西·莫德·白金汉收藏,3.4 × 11.7 厘米（1 1/2 × 4 5/8 英寸）；直径：11.7 厘米（4 5/8 英寸）,chinese_art_images\1849.jpg,"https://www.artic.edu/iiif/2/b37681d0-5812-46dd-3cd4-3064cb7b98b3/full/843,/0/default.jpg",,一件以铜红釉（桃红釉）制成的瓷器作品。,芝加哥艺术学院,中国,,船只,铜红釉（桃花釉）瓷器,,1644.0,1912.0,1662.0,1722.0,清朝
11726,碗,,清朝（1644–1911年），雍正款及时期（1723–1735年）,露西·莫德·白金汉收藏,5.5 × 12 厘米（2 3/16 × 4 3/4 英寸）；直径：12 厘米（4 3/4 英寸）,chinese_art_images\1850.jpg,"https://www.artic.edu/iiif/2/f50a8d08-017f-4e7e-3775-31342d8578cf/full/843,/0/default.jpg",,一件采用月光釉制作的瓷器作品。,芝加哥艺术学院,中国,,装饰艺术,月光釉瓷器,,1644.0,1911.0,1723.0,1735.0,清朝
11727,柳叶瓶,,清朝（1644–1911年），康熙年款及时期（1662–1722年）,露西·莫德·白金汉收藏,15.5 × 5.3 厘米（6 1/8 × 2 1/16 英寸）；直径：5.3 厘米（2 1/16 英寸）,chinese_art_images\1851.jpg,"https://www.artic.edu/iiif/2/76195a6f-9399-70f4-922f-0d2b19665996/full/843,/0/default.jpg",,一件以铜红釉（桃红釉）制成的瓷器作品。,芝加哥艺术学院,中国,,陶瓷,铜红釉（桃花釉）瓷器,,1644.0,1911.0,1662.0,1722.0,清朝
11729,笔洗,,清朝（1644–1911年），康熙款及时期（1662–1722年）,露西·莫德·白金汉收藏,3.4 × 11.7 厘米（1 5/16 × 4 5/8 英寸）；直径：11.7 厘米（4 5/8 英寸）,chinese_art_images\1853.jpg,"https://www.artic.edu/iiif/2/0bafd320-72ae-f12a-b6fe-5d82c68f01a4/full/843,/0/default.jpg",,一件瓷器作品。,芝加哥艺术学院,中国,,船只,瓷器,,1644.0,1911.0,1662.0,1722.0,清朝
