Img_path,Credit Line,Portfolio,Materials,Artist,Markings,Publisher,On View,Department,School,Date,Inscribed,Classifications,Signed,(not entered),Dynasty,More Information,Img_url,Dimensions,Composer,Printer,Object number,Place of Origin,Period,Culture,Provenance Statement,Title
images/asian_chinese5605.jpg,The Avery Brundage Collection,,"Earthenware with mold-impressed decoration and three-color glaze in yellow, white and green",,,,Not on view,Chinese Art,,,,Ceramics,,,Liao dynasty (916-1125),"Metal, leather, and wood, the dominant materials of Liao nomadic craftsmen, offered resources for stylistic crossover in the treatment of Liao ceramic dishes and bowls. Polychrome glazed dishes in round, square, or oblong shapes on a flat base and with or without lobed lips were commonly mold-impressed with floral patterns (CGK Zenshu 1986 vol. 17: figs. 67-8). This saucer is impressed with a design of lotus sprays and water arrows. Three-color glazed lobed dishes, probably made at the shangjing kiln, were popular in the middle to late Liao.",https://searchcollection.asianart.org/internal/media/dispatcher/17578/preview,"H. 1 1/4 in x Diam. 5 3/8 in, H. 3.3 cm x Diam. 13.7 cm",,,B60P1551,"Liaoning province, China",,,,Saucer-dish with eight lobes
images/asian_chinese5606.jpg,The Avery Brundage Collection,,High-fired ceramic with black and brown glaze,,,,Not on view,Chinese Art,,approx. 1200-1400,,Ceramics,,,Song dynasty (960-1279) or Yuan dynasty (1271-1368),,https://searchcollection.asianart.org/internal/media/dispatcher/17110/preview,"H. 3 1/2 in x Diam. 7 in, H. 8.9 cm x Diam. 17.8 cm",,,B60P1159,China,,,,Bowl
images/asian_chinese5607.jpg,The Avery Brundage Collection,,Low-fired ceramic with green carnelian glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Five Dynasties period (907-960),,https://searchcollection.asianart.org/internal/media/dispatcher/17046/preview,H. 13 in x Circ. 26 1/2 in,,,B60P1105,China,,,,Jar
images/asian_chinese5608.jpg,The Avery Brundage Collection,,"Low-fired ceramic, partly glazed in green",,,,Not on view,Chinese Art,,,,Ceramics,,,Five Dynasties period (907-960) or Liao dynasty (916-1125),,https://searchcollection.asianart.org/internal/media/dispatcher/17045/preview,H. 13 in x Circ. 15 1/2 in,,,B60P1104,China,,,,"Vase, one of a pair"
images/asian_chinese5609.jpg,The Avery Brundage Collection,,Low-fired ceramic with grooves and green lead glaze over white slip,,,,Not on view,Chinese Art,,,,Ceramics,,,Liao dynasty (916-1125),"One of the Liao's favorite shapes, the long-necked vase with a narrow shoulder tapering down to a footring seen here was a product of pure Chitan origin. Frequently uncovered from Inner Mongolia and Liaoning, glazed either in white, yellow, or green, these vases share the common features of a trumpet mouth and a tall body decorated with grooves, or less frequently with incised patterns (CGK Zenshu 1986 vol. 17: pls. 22, 37, 104). The white slip which covers the unrefined body is visible in the lower unglazed portion of the piece. This piece represents the standard type of vase produced by the Chitan during the late period of the Liao dynasty.",https://searchcollection.asianart.org/internal/media/dispatcher/17044/preview,"H. 13 in x Diam. 4 3/4 in, H. 33 cm x Diam. 12.7 cm",,,B60P1103,"Liaoning province, China",,,,"Vase with trumpet mouth, one of a pair (pair with B60P1104)"
images/asian_chinese5610.jpg,The Avery Brundage Collection,,High-fired ceramic with olive green glaze,,,,Not on view,Chinese Art,,approx. 1100-1300,,Ceramics,,,Song dynasty (960-1279),,https://searchcollection.asianart.org/internal/media/dispatcher/16782/preview,"H. 2 1/4 in x Diam. 5 3/4 in, H. 5.7 cm x Diam. 14.6 cm",,,B60P369,China,,,,Conical cup
images/asian_chinese5611.jpg,The Avery Brundage Collection,,"Light-gray porcelaneous ware with six groups of vertical ribs, black glaze over white slip on the exterior (except for the foot), and half brown-glazed interior",,,,Not on view,Chinese Art,,,,Ceramics,,,Northern Song period (960-1127) or Jin dynasty (1115-1234),"The shape is characterized by the white-slip decoration shown through the raised ribs against the fully black glazed body. The type was widely produced in the north, as at the cizhou kilns in Hebei (WW 1990.4: 13, fig. 27), the zibo kilns in Shandong (WW 1978.6: 51, fig. 32), and the lushan kilns in Henan (WW 1980.5: 57). Two pieces from tombs, one dated to the early eleventh century, and the other to 1210, suggest the range of dates during which these wares were manufactured (KG 1979.5: pl. 9; WW 1982.12: pl. 8, fig. 8). This piece is distinctive for its use of different color glazes on the interior and the exterior of the vessels.",https://searchcollection.asianart.org/internal/media/dispatcher/16579/preview,"H. 7 7/8 in x Diam. 8 in, H. 20 cm x Diam. 20.3 cm",,,B60P197,"Hebei province, China",,,,Jar with straight neck and two loop-handles
images/asian_chinese5612.jpg,The Avery Brundage Collection,,Porcelain with glaze (Ding ware),,,,On view,Chinese Art,,960-1127,,Ceramics,,,Northern Song period (960-1127),"Ding Wares of the Song and Jin Dynasties Ding ceramics are primarily white-glazed wares made since the Tang dynasty (618–907) at kilns centered in Quyang, Hebei province in northeastern China. They are notable for mold‑impressed, incised, and carved decorations as well as their eye-catching “teardrop” glaze that is created by drips on thickly applied areas. During the Northern Song dynasty (960–1127), Ding kilns occasionally supplied the imperial court.",https://searchcollection.asianart.org/internal/media/dispatcher/16812/preview,"H. 8 3/4 in x Diam. 4 5/8 in, H. 22.2 cm x Diam. 11.7 cm",,,B60P391,"Hebei province, China",,,,Bottle with melon-shaped body and six-lobed rim
images/asian_chinese5613.jpg,The Avery Brundage Collection,,"High-fired ceramic with carved decoration under glaze
(Yaozhou ware)",,,,On view,Chinese Art,,approx. 1100-1127,,Ceramics,,,Northern Song period (960-1127),"Ceramics of the Song, Jin, and Yuan Dynasties (960–1368) Ceramics are categorized according to their style and place of production. Various techniques and glaze options demonstrate how great ideas are perpetuated over time, with one innovation inspiring the next. The two major single-color glazes are the white Ding and celadon wares (known as Yaozhou, Yue, and Longquan wares). Jun ware is known for its thick glazes, some suffused with rose or purple splashes, and often exemplified by a successful copper red. Porcelain from Jingdezhen is characterized by a pale bluish glaze and its high quality of clay, while Cizhou wares from large regions in the north earned popularity for their fluid, intimate decorations.",https://searchcollection.asianart.org/internal/media/dispatcher/16779/preview,"H. 3 1/4 in x Diam. 7 3/8 in, H. 8.3 cm x Diam. 18.7 cm",,,B60P365,"Tongchuan, Shaanxi province, China",,,,Bowl with design of chrysanthemum scrolls
images/asian_chinese5614.jpg,The Avery Brundage Collection,,High-fired ceramic with olive green glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Song dynasty (960-1279),,https://searchcollection.asianart.org/internal/media/dispatcher/16774/preview,H. 3 in x W. 3 1/2 in,,,B60P362,China,,,,Small jar
images/asian_chinese5615.jpg,The Avery Brundage Collection,,High-fired ceramic with grayish white glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/16607/preview,"H. 2 3/4 in x Diam. 3 3/4 in, H. 7.0 cm x Diam. 9.5 cm",,,B60P219,China,,,,"Cup, one of a set of four"
images/asian_chinese5616.jpg,The Avery Brundage Collection,,Porcelaneous ware with straw-colored glaze and three spur-marks on the interior,,,,Not on view,Chinese Art,,,,Ceramics,,,Sui dynasty (581-618),"The dating in the West of this type of cup to the late seventh century must be corrected. Wine cups became part of the funeral service in the north during the third century. By the fourth century there were unglazed earthenware, glazed stoneware, or porcelaneous wares in a variety of shapes and glazes. Lincheng (WW 1984.12: 54) and Neiqiu (WW 1987.9: 4), both the xing type in Hebei, and Anyang in Henan (WW 1977.2: 54) produced such cups with straight cut angles on the outer foot and three spur marks on the interior during the Sui dynasty. The beautiful finish of these cups illustrates the early whitish stage in the development of this glaze.",https://searchcollection.asianart.org/internal/media/dispatcher/16605/preview,"H. 2 3/4 in x Diam. 3 3/4 in, H, 7.0 cm x Diam. 9.5 cm",,,B60P218,"Hebei province or Henan province, China",,,,"Cup, one of a set of four"
images/asian_chinese5617.jpg,The Avery Brundage Collection,,Low-fired ceramic with green glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/16665/preview,H. 12 in x W. 11 in,,,B60P279.a-.b,China,,,,Jar with lid
images/asian_chinese5618.jpg,The Avery Brundage Collection,,"High-fired ceramic, yellow on the exterior and green on the inside",,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907) or Liao dynasty (916-1125),,https://searchcollection.asianart.org/internal/media/dispatcher/16588/preview,H. 6 1/4 in x W. 9 in,,,B60P204,China,,,,Squat jar
images/asian_chinese5619.jpg,The Avery Brundage Collection,,High-fired ceramic with glaze,,,,On view,Chinese Art,,618-907,,Ceramics,,,Tang dynasty (618-907),"Lamps, candlesticks, and other vessels for artificial light were invaluable to the scholar. Without them, work was limited to daylight hours.",https://searchcollection.asianart.org/internal/media/dispatcher/16516/preview,"H. 10 1/8 in x Diam. 9 1/8 in, H. 25.8 cm x Diam. 23.2 cm",,,B60P156,Northern China,,,,Candlestick
images/asian_chinese5620.jpg,The Avery Brundage Collection,,High-fired ceramic with neutral glaze,,,,Not on view,Chinese Art,,approx. 900-1000,,Ceramics,,,Five Dynasties period (907-960) or Northern Song dynasty (960-1127),,https://searchcollection.asianart.org/internal/media/dispatcher/16502/preview,H. 15 in x W. 5 1/2 in,,,B60P144+,China,,,,Vase
images/asian_chinese5621.jpg,The Avery Brundage Collection,,"High fired ceramic with grayish glaze, crazed",,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/16475/preview,H. 7 3/4 in x W. 4 in,,,B60P132.a-.b,China,,,,Ewer with lid
images/asian_chinese5622.jpg,The Avery Brundage Collection,,Stoneware with glaze,,,,On view,Chinese Art,,907-1125,,Ceramics,,,Liao dynasty (916-1125),"The Early Stages of Tea in China The first clear references to the use of tea in China date to the first two centuries of the common era and come from Sichuan province. Among many early uses, the most often mentioned is as a stimulant by people practicing meditation, in both Daoist and Buddhist contexts. By the Tang dynasty (618–907) tea had become a national obsession. The Classic of Tea (Chajing) by Lu Yu (d. 804) expressed a strong preference for green-glazed tea wares to compliment the reddish-brown color of the tea. Most early teas were dark in color, roasted, and made from tea leaves pressed into circular bricks. Preparation involved grinding tea, boiling water, and tossing tea into the water or pouring the hot water into tea bowls. By the tenth century, use of whipped powdered tea came into vogue. Light in color, this tea involved nine stages in manufacturing, seven in brewing. At upper social levels, drinking tea was often accompanied by writing poetry, painting, and the enjoyment of beautiful objects.",https://searchcollection.asianart.org/internal/media/dispatcher/16489/preview,"H. 10 1/2 in x W. 7 1/8 in x D. 7 1/2 in, H. 27 cm x W. 18.1 x D. 19.1 cm",,,B60P139,"Liaoning province or Inner Mongolia, China",,,,Ewer with flared mouth
images/asian_chinese5623.jpg,The Avery Brundage Collection,,High fired ceramic coated with slip and a transparent glaze,,,,Not on view,Chinese Art,,approx. 960-1050,,Ceramics,,,Northern Song period (960-1127),"The buff color shown inside the incised and punched passages on this pillow is overshadowed by the large creamy area which resulted from glazing over white slip. The parrot on a peony branch in the center is framed by petals as well as floral scrolls to the sides. About ten kiln sites in the area where Henan, Hebei, and Shanxi meet were found to have employed the technique which combined incising with ring-punching for decoration. Bean-shaped pillows, with the main motif on a ring-punched background, were mostly produced at Mixian in Henan. Motifs consisting of ducks, flowers, sheep, and parrots, were set off by floral patterns on the sides. A work nearly identical to this piece from the Mixian site was dated to the early Northern Song (KG 1995.6: 565, pls. 6, 8).",https://searchcollection.asianart.org/internal/media/dispatcher/16364/preview,"H. 6 1/8 in x W. 14 1/8 in x D. 12 in, H. 15.6 cm x W. 35.9 cm x D. 30.5 cm",,,B60P91,"Henan province, China",,,,Pillow with an incised parrot on a ring-punched ground
images/asian_chinese5624.jpg,The Avery Brundage Collection,,High-fired ceramic with creamy glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Song dynasty (960-1279),,https://searchcollection.asianart.org/internal/media/dispatcher/16567/preview,H. 3 1/4 in x Diam. 9 1/2 in,,,B60P191,China,,,,Bowl with metal rim
images/asian_chinese5625.jpg,The Avery Brundage Collection,,High fired ceramic with incised circular bands and ocher glaze,,,,Not on view,Chinese Art,,approx. 900-960,,Ceramics,,,Tang dynasty (618-907) or Five Dynasties period (907-960),"The discovery of a ceramic box inscribed with the characters youhe (lotion box) unearthed in Jiangsu (WW 1977.9: 25) explain its function as a cosmetic article. Ceramic boxes in rounded or four-lobed forms, either plain, painted, stamped, or incised with flower, bird, or geometrical designs have been found in Tang tombs everywhere. The high-bodied shape was a feature that became increasingly popular from the late Tang. The purplish biscuit with grooved circular lines that is rarely employed on boxes are details indicating Hunan manufacture (Zhou 1988: 113).",https://searchcollection.asianart.org/internal/media/dispatcher/16581/preview,"H. 3 1/2 in x Diam. 6 in, H. 8.9 cm x Diam. 15.2 cm",,,B60P199.a-.b,"Hunan province, China",,,,Box with truncated dome cover
images/asian_chinese5626.jpg,The Avery Brundage Collection,,Porcelain with sculpted and painted decoration under glaze,,,,On view,Chinese Art,,1127-1279,,Ceramics,,,Southern Song period (1127-1279),"Pale Blue Wares of the Song and Yuan Dynasties (960–1368) In the 900s, ceramics with pale blue (qingbai, literally “bluish white”) glaze were used in southeastern China’s Jiangxi province. High-fired with a lustrous glaze (having low iron content) on a thin, white body with incised or molded designs, Qingbai wares have acquired a reputation of being like jade, which historically came in a range of pale colors in addition to the jade green we think of today. One of the more commonly produced subtypes of Qingbai wares was Jingdezhen porcelain, valued for its unsurpassed pale blue glaze. Vast quantities of these wares supplied domestic markets and export trade.",https://searchcollection.asianart.org/internal/media/dispatcher/60116/preview,"H. 11 7/8 in x W. 5 5/8 in x D. 5 5/8 in, H. 30.2 cm x W. 14.3 cm x D. 14.3 cm",,,B60P7,"Fujian province or Jiangxi province, China",,,,Vase with applied dragon forms and design of floral sprays
images/asian_chinese5627.jpg,The Avery Brundage Collection,,High-fired ceramic,,,,Not on view,Chinese Art,,,,Ceramics,,,Song dynasty (960-1279) or Yuan dynasty (1271-1368),,https://searchcollection.asianart.org/internal/media/dispatcher/16438/preview,H. 5 in x W. 5 3/4 in,,,B60P120,China,,,,Flower pot
images/asian_chinese5628.jpg,The Avery Brundage Collection,,High-fired ceramic with gray crackled glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,Southern Song period (1127-1279),,https://searchcollection.asianart.org/internal/media/dispatcher/21421/preview,"H. 2 1/4 in x Diam. 3 5/8 in, H. 5.7 cm x Diam. 9.2 cm",,,B62P212,China,,,,Spherical jar
images/asian_chinese5629.jpg,The Avery Brundage Collection,,"Low-fired ceramic with yellow, white and green (sancai) glazes",,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),,https://searchcollection.asianart.org/internal/media/dispatcher/72962/preview,Overall: H. 4 1/2 in × W. 3 3/8 in × D. 3 1/8 in (11.4 cm × 8.6 cm × 7.9 cm),,,B60P205,China,,,,Tripod plate
images/asian_chinese5630.jpg,The Avery Brundage Collection,,Porcelaneous ware with impressed lattice design and ocher glaze over white slip,,,,Not on view,Chinese Art,,,,Ceramics,,,Tang dynasty (618-907),"Apart from the yellowish glaze with lead-colorant used in the north, the celadon glaze with iron-colorant that began in the south succeeded in becoming the dominant product until the sixth century in most kilns. Yellowish glazed ewers in this conventional shape were reportedly produced in Shaanxi (Shaanxi Inst. Arch. 1965: pl. 8) and Henan (WW 1964.3: 50) during the Tang period. Along with a few similar ewers (Li 1989: pls. 59, 62; ZGMS Quanji 1988 vol. II: pl. 28), they were most likely a specialty item from the Henan shop.",https://searchcollection.asianart.org/internal/media/dispatcher/16596/preview,"H. 5 7/8 in x W. 4 3/8 in x D. 4 5/8 in, H. 14.9 cm x W. 11.1 cm x D. 11.8 cm",,,B60P210,"probably Henan province, China",,,,Ewer with short spout
images/asian_chinese5631.jpg,The Avery Brundage Collection,,Porcelain,,,,Not on view,Chinese Art,,approx. 1800-1900,,Ceramics,,,Qing dynasty (1644-1911),,https://searchcollection.asianart.org/internal/media/dispatcher/16757/preview,"H. 13 1/2 in x Diam. 9 1/2 in, H. 34.3 cm x Diam. 24.1 cm",,,B60P339.a-.b,"Jingdezhen, Jiangxi province, China",,,,Jar with lid
images/asian_chinese5632.jpg,The Avery Brundage Collection,,Porcelain with celadon glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)",,https://searchcollection.asianart.org/internal/media/dispatcher/16671/preview,"H. 18 in x Diam. 8 1/4 in, H. 45.7 cm x Diam. 21.0 cm",,,B60P282,China,,,,Vase beaker
images/asian_chinese5633.jpg,The Avery Brundage Collection,,Porcelain with polychrome underglaze and overglaze decoration,,underglaze blue six-character mark in three columns,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)","Large boxes with covers served a wide range of functions from food containers to cosmetic cases to seal ink boxes. Popular from the Kangxi era was the practice of imitating Ming boxes in color and shape. In this case, except for the Ming mark, its embellishment with multiple borders was in the fashion of the early Qing dynasty. A dragon in a medallion on the top center is encircled by a series of bands of fungus, plums, and the four treasures panels on a trellis diaper ground. Four dragons chasing pearls on the upper part of the box were symmetrically aligned with the eight treasures over peach-heads floating on ocean waves on the lower box. The inscription on the base reads daming Chenghua nianzhi (""produced during the Chenghua period of the great Ming dynasty"").",https://searchcollection.asianart.org/internal/media/dispatcher/16641/preview,"H. 7 1/2 in x Diam. 13 1/4 in, H. 19.1 cm x Diam. 33.7 cm",,,B60P253.a-.b,"Jiangxi province, China",,,,Large box with lid
images/asian_chinese5634.jpg,The Avery Brundage Collection,,Porcelain with glaze,,,,On view,Chinese Art,,1662-1722,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)","Tea Making, 1300–present To infuse drinkers with vitality, varieties of tea were made according to season and weather conditions. Tea became a part of the aesthetics of the imperial family and educated elite who sought ideal preparation requiring quality mountain spring water, high-quality tea from renowned tea plantations, and the perfect tea ware. Tea making involved pouring boiling water over tea leaves in specially designed pots, from which tea was poured into small cups for individual drinking.",https://searchcollection.asianart.org/internal/media/dispatcher/16443/preview,"H. 4 5/8 in x Diam. 4 1/8 in, H. 11.7 cm x Diam. 10.5 cm",,,B60P122+,"Jingdezhen, Jiangxi province, China",,,,Spittoon
images/asian_chinese5635.jpg,The Avery Brundage Collection,,Porcelain with crackled glaze,,Qianlong mark and underglaze-blue six-character mark on the base,,On view,Chinese Art,,1736-1795,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Qianlong emperor (1736-1795)",,https://searchcollection.asianart.org/internal/media/dispatcher/68513/preview,"H. 10 5/8 in x Diam. 7 3/4 in, H. 27 cm x Diam. 19.7 cm",,,B60P115,China,,,,Bottle in the shape of an ancient ritual vessel
images/asian_chinese5636.jpg,The Avery Brundage Collection,,Porcelain,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Yongzheng emperor (1723-1735)",,https://searchcollection.asianart.org/internal/media/dispatcher/16421/preview,"H. 9 in x W. 5 1/4 in, H. 22.9 cm x Diam. 13.3.cm",,,B60P110,China,,,,Bottle vase
images/asian_chinese5637.jpg,The Avery Brundage Collection,,Porcelain with cherry red glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), prob. Reign of the Kangxi emperor (1662-1722)",,https://searchcollection.asianart.org/internal/media/dispatcher/16149/preview,H. 9 1/2 in x W. 6 in,,,B60P12,"Jingdezhen, Jiangxi province, China",,,,Bottle
images/asian_chinese5638.jpg,The Avery Brundage Collection,,Porcelain with mold-impressed decoration and celadon glaze,,Yongzheng mark,,On view,Chinese Art,,1723-1735,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Yongzheng emperor (1723-1735)",,https://searchcollection.asianart.org/internal/media/dispatcher/16151/preview,"H. 9 7/8 in x Diam. 6 1/8 in, H. 25.1 cm x Diam. 15.6 cm",,,B60P13,China,,,,Bottle with floral panels and scrolls
images/asian_chinese5639.jpg,The Avery Brundage Collection,,Porcelain with mazarin blue glaze,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Yongzheng emperor (1723-1735)",,https://searchcollection.asianart.org/internal/media/dispatcher/16134/preview,H. 10 1/2 in x W. 7 in,,,B60P9,"Jingdezhen, Jiangxi province, China",,,,Bottle vase
images/asian_chinese5640.jpg,The Avery Brundage Collection,,"Light gray, fine-grained limestone",,,,Not on view,Chinese Art,,562,,Sculpture,,,,,https://searchcollection.asianart.org/internal/media/dispatcher/19349/preview,"H. 6 in x W. 13 in x D. 14 in, H. 15.2 cm x W. 33 cm x D. 35.6 cm",,,B60S140+,"Hebei province, China",,,,Carved base for statue of Maitreya
images/asian_chinese5641.jpg,The Avery Brundage Collection,,"Buff gray, fine-grained limestone",,,,Not on view,Chinese Art,,,,Sculpture,,,Northern Wei dynasty (386-534),,https://searchcollection.asianart.org/internal/media/dispatcher/19375/preview,"H. 32 in x W. 16 in x D. 18 1/2 in, H. 81.3 cm x W. 40.6 cm x D. 47 cm",,,B60S148+,China,,,,Guardian lion
images/asian_chinese5642.jpg,The Avery Brundage Collection,,Limestone,,,,On view,Chinese Art,,Probably 493-504,,Sculpture,,,Northern Wei dynasty (386-534),,https://searchcollection.asianart.org/internal/media/dispatcher/19380/preview,"H. 20 in x W. 11 in x D. 3 in, H. 50.8 cm x W. 27.9 cm x D. 7.6 cm",,,B60S151+,"Longmen, Henan province, China",,,,Bodhisattva Maitreya
images/asian_chinese5643.jpg,The Avery Brundage Collection,,limestone,,,,On view,Chinese Art,,approx. 1100-1200,,Sculpture,,,Liao dynasty (916-1125) or Jin dynasty (1115-1234),,https://searchcollection.asianart.org/internal/media/dispatcher/19395/preview,"H. 42 in x W. 21 in x D. 19 in, H. 106.7 cm x W. 53.3 cm x D. 48.3 cm",,,B60S163+,China,,,,Kneeling attendant
images/asian_chinese5644.jpg,The Avery Brundage Collection,,"Porcelaneous ware with grooved decoration in opalescent blue, crackled glaze",,,,Not on view,Chinese Art,,,,Ceramics,,,Eastern Jin dynasty (317-419),"Referred to in current archaeological studies as a ""chicken-headed"" ewer, this shape along with sheep-, eagle-, ox-, and tiger-headed wares, represents the efforts of Jiangsu-Zhejiang potters to construct funerary articles (KG 1983.4: 318; KG 1986.8: 132). Since the Eastern Jin, the chicken-headed ewer was produced by most kilns in the south, and the shape persisted into the sixth century in the north. The bridge-shaped ears on this ewer, however, distinguish this piece from earlier ones since they became fashionable only after the fifth century. This piece is extremely valuable as an early example of opalescent blue glaze, which prospered after the tenth century.",https://searchcollection.asianart.org/internal/media/dispatcher/16533/preview,"H. 7 in x W. 7 in, H. 17.8 cm x W. 17.8 cm",,,B60P171,"Zhejiang province, China",,,,Ewer with chicken headed spout
images/asian_chinese5645.jpg,The Avery Brundage Collection,,Porcelaneous ware with green glaze and overglaze brown spots,,,,Not on view,Chinese Art,,,,Ceramics,,,Eastern Jin dynasty (317-419),"Covered wares for foods or cosmetics increased in popularity from the Han dynasty onward. The melon-shaped knob emerged in the southeastern and south central areas during the third century and survived for hundreds of years. Beginning in the fourth century, the application of overglaze brown spots on celadon wares spread from Jiangsu-Zhejiang into the adjacent areas of Jiangxi, Anhui, and Fujian. This significant piece carries both the melon-shaped knob and the decorative brown spots, a contribution of the early Eastern Jin period (KG 1986.5: 419; WW 1981.12: 6; WWZLCK 1983 vol. 8: 17-8, 39).",https://searchcollection.asianart.org/internal/media/dispatcher/16503/preview,"H. 3 in x W. 4 in, H. 7.8 cm x W. 10.2 cm",,,B60P145.a-.b,"Zhejiang province, China",,,,Covered jar with melon-shaped finial
images/asian_chinese5646.jpg,The Avery Brundage Collection,,Porcelain with overglaze polychrome decoration,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Qianlong emperor (1736-1795)",,https://searchcollection.asianart.org/internal/media/dispatcher/16462/preview,"H. 20 1/2 in x Diam. 15 in, H. 52.1 cm x Diam. 38.1 cm",,,B60P125+,China,,,,"Vase with quails, rose mallow, and chrysanthemum"
images/asian_chinese5647.jpg,The Avery Brundage Collection,,Porcelain,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)",,https://searchcollection.asianart.org/internal/media/dispatcher/16336/preview,H. 17 1/2 in x W. 9 in,,,B60P84,"Jingdezhen, Jiangxi province, China",,,,"Vase, one of a pair"
images/asian_chinese5648.jpg,The Avery Brundage Collection,,porcelain with underglaze blue decoration,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)","Auspicious beasts rising from the ocean decorate this vase, with rocks appearing among the waves. Such mythical animals are believed to bring blessings. The waves represent the Eastern Sea of Blessings, while the rocks symbolize the Southern Mountain of Longevity. Together, they represent longevity. HIDDEN MEANING: May everything be auspicious (chengxiang xianrui)!",https://searchcollection.asianart.org/internal/media/dispatcher/16333/preview,"H. 17 1/2 in x Diam. 9 in, H. 44.5 cm x Diam. 23 cm",,,B60P83,China,,,,Baluster vase with auspicious beasts
images/asian_chinese5649.jpg,The Avery Brundage Collection,,Porcelain with underglaze blue and red decoration,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)",,https://searchcollection.asianart.org/internal/media/dispatcher/16328/preview,"H. 13 1/2 in x Diam. 14 1/2 in, H. 34.2 cm x Diam. 36.8 cm",,,B60P80+,"Jingdezhen, Jiangxi province, China",,,,Jar depicting fish
images/asian_chinese5650.jpg,The Avery Brundage Collection,,Porcelain,,,,Not on view,Chinese Art,,,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)",,https://searchcollection.asianart.org/internal/media/dispatcher/16320/preview,H. 18 in x W. 9 in,,,B60P78,"Jingdezhen, Jiangxi province, China",,,,Baluster Vase
images/asian_chinese5651.jpg,The Avery Brundage Collection,,Porcelain with underglaze red decoration,,,,On view,Chinese Art,,1644-1911,,Ceramics,,,Qing dynasty (1644-1911),,https://searchcollection.asianart.org/internal/media/dispatcher/16182/preview,"H. 14 in x Diam. 8 in, H. 35.6 cm x Diam. 20.3 cm",,,B60P24,China,,,,Bottle vase with lotus scrolls
images/asian_chinese5652.jpg,The Avery Brundage Collection,,Porcelain with underglaze red decoration,,,,On view,Chinese Art,,1622-1722,,Ceramics,,,"Qing dynasty (1644-1911), Reign of the Kangxi emperor (1662-1722)","Underglaze Red and Underglaze Blue, with Overglaze Multicolor Decoration Just as cobalt was used to achieve underglaze blue decorations, copper was fired to achieve a red color. In the 1700s, ceramics decorated with what was considered to be the best red—a clear, bright shade of the color— were made at the imperially supervised kilns. This case displays the combination of underglaze and overglaze decoration used in the Ming (1368–1644) and Qing (1644–1911) dynasties known as the doucai (“competing colors”) technique, in which blue underglaze outlines are filled in with overglaze multicolor enamels.",https://searchcollection.asianart.org/internal/media/dispatcher/16180/preview,"H. 15 7/8 in x Diam. 7 7/8 in, H. 40.3 cm x Diam. 20 cm",,,B60P23,"Jingdezhen, Jiangxi province, China",,,,Bottle with design of dragon chasing a flaming pearl
images/asian_chinese5653.jpg,The Avery Brundage Collection,,Stoneware with glaze (Jun ware),,,,On view,Chinese Art,,approx. 1100-1127,,Ceramics,,,Northern Song period (960-1127),"Jun Wares of the Song and Yuan Dynasties Jun wares were primarily made at kilns in Yuxian, Henan province in northeastern China. During the Song dynasty (960–1279), these kilns were noted for their innovative use of copper oxide to yield the color purple. A popular glaze for Jun wares was a robin’s-egg blue with splashes of purple. Prized for their unadorned glaze and shape, the best quality wares became the monopoly of the Song court, while the rest supplied the commercial market.",https://searchcollection.asianart.org/internal/media/dispatcher/58611/preview,"H. 6 3/8 in x Diam. 9 in, H. 16.2 cm x Diam. 22.9 cm",,,B60P18+,"Yuxian, Henan province, China",,,,Six-petal flower pot with five drainage holes
