Title,Artist,Place of Origin,Date,Medium,Dimensions,Credit Line,Object Number,Object Name,Type,Style,On View,inscribed/Inscripions,Description,save_path,Image URL
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2595.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2758_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2596.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2769_1
Fragment of bowl with wide flat rim,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2597.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-651_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2598.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-808_1
Mask,,China,206 BCE-220 CE,Bronze,H x W: 3.5 x 3.8 cm (1 3/8 x 1 1/2 in),Gift of Charles Lang Freer,,,Jewelry and Ornament,,,,,All_images\image2599.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7706_04
Garment hook (daigou),,China,300-200 BCE,Jade,H x W x D: 6.7 x 2.1 x 2.3 cm (2 5/8 x 13/16 x 7/8 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2600.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7022_01
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2601.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2755_1
"Fragment, number on piece ""west"" D4c",,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2602.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-774_1
"Unidentified vessel form, fragment",,China,,Porcelain with cobalt blue glaze,,Gift of Helen D. Ling,,,Vessel,,,,,All_images\image2603.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1006_001
Ritual vessel (jia),,China,ca. 1300-1100 BCE,Bronze,H x W x D: 44.8 x 28.4 x 27.1 cm (17 5/8 x 11 3/16 x 10 11/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2604.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7382_24
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2605.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-2752_1
Promontory Dwelling With View of Foot Bridge,Huang Binhong (1865-1955),China,1930-1935,Ink and color on paper,H x W (image): 66.4 x 33.3 cm (26 1/8 x 13 1/8 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2606.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6898_11
"Seal of three characters, reading Fu-li-erh (transliteration of ""Freer"")",,China,1850-1906,Wood,H x W x D: 11.9 × 3.6 × 3.3 cm (4 11/16 × 1 7/16 × 1 5/16 in),Gift of Charles Lang Freer,,,Tool and Equipment,,,,,All_images\image2607.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7775_05
Garment hook,,China,480-221 BCE,"Bronze, silver, gold, and turquoise",H x W x D: 21.9 x 2.8 x 4 cm (8 5/8 x 1 1/8 x 1 9/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2608.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7384_45
Ritual wine vessel (you),,China,ca. 1100-1000 BCE,Bronze,H x W x D: 15.1 x 13.1 x 7.6 cm (5 15/16 x 5 3/16 x 3 in),Gift of Elizabeth A. Sackler,,,Vessel,,,,,All_images\image2609.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7691_15
Luohan and Attendant,,China,late 19th century,Hanging scroll; ink and color on silk,H x W (overall): 273.4 x 63.9 cm (107 5/8 x 25 3/16 in),Gift of Elizabeth Meyer Lorentz,,,Painting,,,,,All_images\image2610.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5627_08
Five-spurred firing support ring,,"Qionglai kiln site, Qionglai, Sichuan province, China",9th-early 10th century,Unglazed stoneware,,Gift of Dr. David C. Graham,,,Tool and Equipment,,,,,All_images\image2611.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-fsc-p-188v1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2612.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-801_1
Tile fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Architectural Element,,,,,All_images\image2613.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-827_1
Fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2614.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-822_1
Rim fragment,,China,,,,Acquired under the guidance of the Carl Whiting Bishop expedition,,,Vessel,,,,,All_images\image2615.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-789_1
Lobed bowl,,China,1700-1735,Blow-formed glass,H x Diam (overall): 3.8 x 14.4 cm (1 1/2 x 5 11/16 in),"Long-term loan from the Smithsonian American Art Museum; gift of John Gellatly, 1929.8.577",,,Vessel,,,,,All_images\image2616.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8092_25
Three stele inscriptions in standard script,Lu Hui (1851-1920),China,1890,Ink on paper,H x W (image): 17.5 x 52 cm (6 7/8 x 20 1/2 in),Purchase — Charles Lang Freer Endowment,,,Calligraphy,,,,,All_images\image2617.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7413_29
Foot-rim fragment,,"Longquan, Zhejiang province, China",1127-1279,Stoneware with Guan style glaze,,Gift of C.F. Yau,,,Vessel,,,,,All_images\image2618.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-1114.3_1-000002
Ritual wine container (zun) with masks (taotie) and dragons,,China,ca. 1050-1000 BCE,Bronze,H x Diam (overall): 26.2 x 21.4 cm (10 5/16 x 8 7/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2619.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6352_01
"Lotus blossom ornaments, pair",,China,19th century,Brass,H x Diam (.1): 4.1 x 8.5 cm (1 5/8 x 3 3/8 in),Gift of Elizabeth Meyer Lorentz,,,Jewelry and Ornament,,,,,All_images\image2620.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5636_08
Axe (fu 斧),,China,ca. 2000 BCE,Calcite (marble),H x W x D: 27.6 x 5.7 x 2.4 cm (10 7/8 x 2 1/4 x 15/16 in),Gift of The Arthur M. Sackler Foundation,,,Ceremonial Object,,,,,All_images\image2621.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.890_001
Album of Flowers and Portrait of Shitao - Banana Plant,Shitao (1642-1707),"Yangzhou, Jiangsu province, China",ca. 1698,Ink and color on paper,H x W (image): 26 x 34.5 cm (10 1/4 x 13 9/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2622.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5553_10
Album of Flowers and Portrait of Shitao - Lotus and Red Polygonum,Attributed to Shitao (1642-1707),"Yangzhou, Jiangsu province, China",ca. 1698,Ink and color on paper,H x W (image): 26 x 34.5 cm (10 1/4 x 13 9/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2623.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5553_09
Herb Gatherer,Traditionally attributed to Li Cheng 李成 (919-967),China,1368-1644,Ink and color on silk,H x W (image): 162.2 x 71.4 cm (63 7/8 x 28 1/8 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2624.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5752_03
Two Female Musicians,,China,probably 17th century,Ink and color on paper,H x W (image): 83.4 × 38.2 cm (32 13/16 × 15 1/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2625.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5752_02
"Pendant in the form of a bird, probably reworked from a tube (cong 琮)",,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Jade (nephrite),H x W x D: 3.2 × 8.3 × 5.2 cm (1 1/4 × 3 1/4 × 2 1/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2626.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.861_001
"Stele with Tao Gu's preface to Zhang Zhongxun's copy of ""Biographies of Eminent Monks"" in running script and heading in seal script 《張仲荀抄高僧傳序碑》",,China,inscription: late 10th century; rubbing: 20th century,Ink on paper,H x W: 147.2 x 79 cm (57 15/16 x 31 1/8 in),Gift of Peking University,,,Rubbing,,,,,All_images\image2627.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5763_12
Ritual cauldron (fangding) with masks (taotie) and snakes,,"Anyang, probably Henan province, China",ca. 1100-1050 BCE,Bronze,H x W x D: 24.3 × 19 × 15.2 cm (9 9/16 × 7 1/2 × 6 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2628.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.305_001
Reminiscences of Nanjing: Painting by the Autumn Moonlight,Shitao (1642-1707),"Nanjing, China",1707,Ink on paper,H x W (image): 23.8 x 19.2 cm (9 3/8 x 7 9/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2629.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8132_18
Dappled horse and groom,Formerly attributed to Han Gan (ca. 715-after 781),China,1644-1911,Ink and color on silk,H x W (image): 24.5 x 27.5 cm (9 5/8 x 10 13/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2630.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7412_02
Tomb figure,,China,960-1279,Earthenware,H x W x D: 16.5 x 5.4 x 5.4 cm (6 1/2 x 2 1/8 x 2 1/8 in),Gift of the Estate of Mrs. Waverley H. Harmon and dedicated in honor of her son-in-law John Franklin Jameson II,,,Sculpture,,,,,All_images\image2631.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3937_1-000001
"Birds, Fruit, and Flowers",Wu Zhang (1671-after 1741),China,1741,Ink and color on silk,H x W (image): 26.2 x 41.8 cm (10 5/16 x 16 7/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2632.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7430_04
Vessel cover,,China,early 1st-early 3rd century,Earthenware with copper-green lead-silicate glaze,H x Diam: 4 × 17.6 cm (1 9/16 × 6 15/16 in),Gift of Charles Lang Freer,,,Vessel,,,,,All_images\image2633.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5113_09
Pendant in the form of a coiled dragon,,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Jade (nephrite),H x W x D: 4.5 × 4.6 × 1.2 cm (1 3/4 × 1 13/16 × 1/2 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Jewelry and Ornament,,,,,All_images\image2634.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2012.9.232_001
Album of the Feng River Landscape Scenes: Cliff-Hanging Old Pine,Hongren (1610-1664),"Shexien, Anhui province, China",1660,Ink on paper,H x W (image): 21.4 x 12.9 cm (8 7/16 x 5 1/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2635.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8119_22
Washing the elephant,Traditionally attributed to Qian Xuan 錢選 (late 13th century),China,17th century,Ink and color on silk,H x W (image with calligraphy): 37.8 x 64.7 cm (14 7/8 x 25 1/2 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2636.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7271_11
Funerary model of a twin-towered gate,,China,50 BCE-50 CE,Unglazed earthenware,H x W x D: 90.1 x 26.7 x 66 cm (35 1/2 x 10 1/2 x 26 in),Purchase — Charles Lang Freer Endowment,,,Model,,,,,All_images\image2637.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7757_13
Dragon Among Clouds,Traditionally attributed to Chen Rong (active 1235-after 1262),China,1368-1644,Ink on silk,H x W: 28.2 x 60 cm (11 1/8 x 23 5/8 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2638.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5752_01
Tomb model of a stove,,China,early 1st-early 3rd century,Earthenware with copper-green lead-silicate glaze,H x W: 14.9 x 29.7 cm (5 7/8 x 11 11/16 in),Gift of Charles Lang Freer,,,Model,,,,,All_images\image2639.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5114_05
Magpies and Camellias in the Snow,,China,18th century,Ink and color on silk,H x W: 112.9 x 36.9 cm (44 7/16 x 14 1/2 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2640.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5908_05
"A garden-piece: flowers, fighting grasshoppers, ants and other insects",,China,1368-1644,Color on silk,H x W (image): 27.7 x 62.4 cm (10 7/8 x 24 9/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2641.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7271_04
Pendant in the form of a tiger,,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Fluorite,H x W x D: 2.5 × 1.9 × 6.6 cm (1 × 3/4 × 2 5/8 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Jewelry and Ornament,,,,,All_images\image2642.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2012.9.295_001
Album of the Feng River Landscape Scenes: Sparse Grove and Water Mill,Hongren (1610-1664),"Shexien, Anhui province, China",1660,Ink on paper,H x W (image): 21.4 x 12.9 cm (8 7/16 x 5 1/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2643.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8119_19
"Peaks, a Stream, and Trees",,China,1644-1911,Ink on silk,H x W: 227.3 x 125.9 cm (89 1/2 x 49 9/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2644.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5716_10
Garment hook (daigou),,China,ca. 5th-4th century BCE,Iron with gold and silver inlay,H x W x D: 23.2 x 4.2 x 3.6 cm (9 1/8 x 1 5/8 x 1 7/16 in),Gift of Arthur M. Sackler,,,Jewelry and Ornament,,,,,All_images\image2645.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S1987.435_003
An Immortal Gathering Herbs and Fungus,Formerly attributed to Meng Xian (active 11th century),China,17th century,Hanging scroll mounted on panel; ink and color on silk,H x W (image): 84.1 x 27.4 cm (33 1/8 x 10 13/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2646.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5751_05
Reminiscences of Nanjing: Walking to East Mountain,Shitao (1642-1707),"Nanjing, China",1707,Ink and color on paper,H x W (image): 23.8 x 19.2 cm (9 3/8 x 7 9/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2647.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8132_15
Clear and Chilly Morning,Yuan Jiang (ca. 1694-1743),China,1722,Ink and color on silk,H x W (image): 64.9 × 35.7 cm (25 9/16 × 14 1/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2648.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-1271_24h
"Orchids, Bamboo, and Rock",Attributed to Shitao (1642-1707),China,ca. 1700,Ink on paper,H x W (image): 165.8 x 72.3 cm (65 1/4 x 28 7/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2649.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8090_13
Pedestal with lions,,China,618-907 or later,Stone,H x W x D: 12.3 × 20.7 × 28.4 cm (4 13/16 × 8 1/8 × 11 3/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image2650.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7755_35
A Bay horse,Formerly attributed to Han Gan (ca. 715-after 781),China,1644-1911,Ink and color on silk,H x W (image): 24.5 x 27.5 cm (9 5/8 x 10 13/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2651.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7412_04
"Bamboo, Rocks, and Orchids",Ma Shouzhen (1548-1604),China,late 16th century,Ink on gold-flecked paper,H x W (image): 32.4 x 47.1 cm (12 3/4 x 18 9/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2652.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7271_20
Three Worthies of Wu,"Zhang Daqian 張大千 (China, 1899-1983)",China,20th century,Ink and color on silk,H x W (image): 44.3 x 149 cm (17 7/16 x 58 11/16 in),Purchase — Charles Lang Freer Endowment,,,Painting,,,,,All_images\image2653.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7477_11
A spray of bamboo,Formerly attributed to Zhang Yu (1283-1350),China,1644-1911,Ink on paper,H x W (image): 38.7 x 50.5 cm (15 1/4 x 19 7/8 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2654.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7271_16
"Two colophons, in running script",,China,1864,Ink on paper,H x W (colophon): 39.1 x 60.7 cm (15 3/8 x 23 7/8 in),Gift of Charles Lang Freer,,,Calligraphy,,,,,All_images\image2655.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7271_23
Rapids in a Mountain Valley,Formerly attributed to Xia Gui 夏珪 (active ca. 1195-1230),China,13th century,Ink on silk,H x W (image): 137 × 91.5 cm (53 15/16 × 36 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2656.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7112_08
"A horse, two men, and a boy",Traditionally attributed to Zhao Mengfu 趙孟頫 (1254-1322),China,1644-1911,Ink and color on silk,H x W (image): 39.4 x 60.9 cm (15 1/2 x 24 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2657.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7271_12
Cooking vessel (yan),,China,11th-10th century BCE,Bronze,H x W x D: 43.6 x 27.9 x 27.9 cm (17 3/16 x 11 x 11 in),Gift of The Arthur M. Sackler Foundation,,,Vessel,,,,,All_images\image2658.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_36
"Fragment, showing torso of seated Buddha, a standing Bodhisattva and two cartouches on the front: and left arm of another seated Buddha on the side",,China,ca. 500,Stone,H x W x D (overall): 6.8 x 14.1 x 6 cm (2 11/16 x 5 9/16 x 2 3/8 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image2659.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7259_21
"Dagger-axe (ge 戈), probably reworked from a disk",,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Jade (nephrite),H x W x D: 3.5 × 8 × 0.5 cm (1 3/8 × 3 1/8 × 3/16 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Ceremonial Object,,,,,All_images\image2660.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2012.9.275_001
Buildings in a Mountain Gorge,Formerly attributed to Liu Songnian (傳)劉松年 (ca. 1150-after 1225),China,17th-18th century,Ink and color on silk,H x W (image): 34.3 x 307 cm (13 1/2 x 120 7/8 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2661.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7469_21
Album of the Feng River Landscape Scenes: Cottages below Mountainous Bluffs,Hongren (1610-1664),"Shexien, Anhui province, China",1660,Ink on paper,H x W (image): 21.4 x 12.9 cm (8 7/16 x 5 1/16 in),Gift of Arthur M. Sackler,,,Painting,,,,,All_images\image2662.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8119_20
"Dagger-axe (ge 戈), fragment reworked",,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Jade (nephrite),H x W x D: 3 × 7.1 × 0.3 cm (1 3/16 × 2 13/16 × 1/8 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Ceremonial Object,,,,,All_images\image2663.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2012.9.274_001
Riverscape and wood-gatherers,Formerly attributed to Tang Yin 唐寅 (1470-1524),China,1644-1911,Ink on paper,H x W (image): 33.4 x 54.6 cm (13 1/8 x 21 1/2 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2664.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7271_18
Landscape,Copy after Mi Fu (傳)米芾 (1052-1107),China,1319-1644,Ink and color on silk,H x W (image): 28 x 36.4 cm (11 x 14 5/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2665.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7271_07
Five Hundred Luohans,Formerly attributed to Li Gonglin (傳)李公麟 (ca. 1049-1106),China,16th-17th century,Ink and color on paper,H x W (image): 94.6 x 181 cm (37 1/4 x 71 1/4 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2666.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-8151_07
Guardian lion,,China,19th century,Bronze,H x W: 36.9 x 54.3 cm (14 1/2 x 21 3/8 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image2667.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7652_01
Vessel with elephant-shaped lugs,,China,ca. 12th-14th centuries,Jade,H x W x D: 12.1 x 6 x 6 cm (4 3/4 x 2 3/8 x 2 3/8 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2668.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5972_12
Sem cup,,"Henan province, China",1279-1368,Stoneware with Jun glaze,H x Diam: 7.9 × 9.5 cm (3 1/8 × 3 3/4 in),Gift of Charles Lang Freer,,,Vessel,,,,,All_images\image2669.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6200_05
Taoist Figure,,China,1644-1911,Wood,H x W x D: 37 x 7.8 x 5.8 cm (14 9/16 x 3 1/16 x 2 5/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image2670.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5998_09
Two horses,Formerly attributed to Han Gan (ca. 715-after 781),China,1644-1911,Ink and color on silk,H x W (image): 24.5 x 27.5 cm (9 5/8 x 10 13/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2671.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7412_05
Ritual wine container (fanghu) with birds,,China,ca. 950-850 BCE,Bronze,H x W x D: 41.3 x 28.5 x 21.5 cm (16 1/4 x 11 1/4 x 8 7/16 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2672.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-6205_04
Cylindrical Vessel with Cover (lian),,China,1st century BCE-1st century CE,Bronze with gilding,H x W x D: 13 x 13.4 x 13.6 cm (5 1/8 x 5 1/4 x 5 3/8 in),Gift of Arthur M. Sackler,,,Vessel,,,,,All_images\image2673.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7382_20
Tomb figure,,China,960-1279,Earthenware,H x W: 15.5 x 5.3 cm (6 1/8 x 2 1/16 in),Gift of the Estate of Mrs. Waverley H. Harmon and dedicated in honor of her son-in-law John Franklin Jameson II,,,Sculpture,,,,,All_images\image2674.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-P-3938_1-000001
Food vessel (gui),,China,10th century BCE,Bronze,H x W x D: 21.9 x 28.3 x 20.4 cm (8 5/8 x 11 1/8 x 8 1/16 in),Gift of The Arthur M. Sackler Foundation,,,Vessel,,,,,All_images\image2675.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7282_39
"Bamboo, frog, and insects",Traditionally attributed to Cui Bai (active mid- to late 11th century),China,1368-1644,Ink and color on silk,H x W (image): 27.7 x 61.7 cm (10 7/8 x 24 5/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2676.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7271_10
"Oracle bone fragment, inscribed",,"Anyang, probably Henan province, China",ca. 1250 - ca. 1050 BCE,Bone,H x W x D: 1.9 × 2.2 × 0.7 cm (3/4 × 7/8 × 1/4 in),Gift of the John Hadley Cox Archaeological Study Collection,,,Unclassified,,,,,All_images\image2677.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-FSC-O-35_2
Taoist Figure,,China,1644-1911,Wood,H x W x D: 36.7 x 7.6 x 5.6 cm (14 7/16 x 3 x 2 3/16 in),Gift of Charles Lang Freer,,,Sculpture,,,,,All_images\image2678.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-5998_10
Scholars enjoying plum blossoms,Formerly attributed to Ma Yuan 馬遠 (active late 12th-early 13th century),China,1644-1911,Ink and color on silk,H x W (image): 26 x 28.1 cm (10 1/4 x 11 1/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2679.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7406_19
A Gray horse,Formerly attributed to Han Gan (ca. 715-after 781),China,1644-1911,Ink and color on silk,H x W (image): 24.5 x 27.5 cm (9 5/8 x 10 13/16 in),Gift of Charles Lang Freer,,,Painting,,,,,All_images\image2680.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-7412_03
"Flanged bracelet, trimmed",,"Anyang, probably Henan province, China",ca. 1250-ca. 1050 BCE,Jade (nephrite),H x Diam (overall): 2.4 × 6.8 cm (15/16 × 2 11/16 in),"The Dr. Paul Singer Collection of Chinese Art of the Arthur M. Sackler Gallery, Smithsonian Institution; a joint gift of the Arthur M. Sackler Foundation, Paul Singer, the AMS Foundation for the Arts, Sciences, and Humanities, and the Children of Arthur M. Sackler",,,Jewelry and Ornament,,,,,All_images\image2681.jpg,https://ids.si.edu/ids/deliveryService?max_w=800&id=FS-S2012.9.230_001
